composition,family_count,system_frequency,has_novel_family,novel_families
"(927, 6083)",2,1,True,[6083]
"(7070, 8148)",2,1,True,[8148]
"(2554, 7963)",2,1,True,[2554]
"(3462, 5974, 6645)",3,1,False,[]
"(623, 3050, 7576)",3,1,True,[7576]
"(15, 11690)",2,1,True,[15]
"(126, 2249)",2,1,True,"[126, 2249]"
"(431, 7497)",2,1,True,[7497]
"(1942, 2170)",2,1,True,[1942]
"(5231, 12750)",2,1,True,"[5231, 12750]"
"(1583, 8116)",2,1,True,[1583]
"(878, 3611)",2,1,True,[878]
"(4881, 7069)",2,1,False,[]
"(5397, 6933)",2,1,True,[6933]
"(3442, 4176)",2,1,True,[3442]
"(708, 3991)",2,1,False,[]
"(10667, 11497)",2,1,True,[11497]
"(147, 5608, 5613)",3,1,False,[]
"(3579, 6607)",2,1,True,[6607]
"(9528, 9842)",2,1,False,[]
"(853, 9744)",2,1,True,[9744]
"(4661, 12125)",2,1,True,[4661]
"(5362, 10665)",2,1,True,[10665]
"(5000, 10956)",2,1,True,[10956]
"(3854, 4722, 7219)",3,1,True,[4722]
"(10575, 12445)",2,1,False,[]
"(3625, 4045)",2,1,False,[]
"(887, 1537)",2,1,False,[]
"(881, 2492)",2,1,False,[]
"(2213, 9522)",2,1,False,[]
"(8054, 12057)",2,1,True,[12057]
"(6876, 10149)",2,1,True,[10149]
"(12058, 12300)",2,1,True,[12058]
"(1099, 2639)",2,1,True,[2639]
"(1251, 12827)",2,1,True,[12827]
"(3066, 5909)",2,1,False,[]
"(12648, 12786)",2,1,True,"[12648, 12786]"
"(17, 1073)",2,1,False,[]
"(503, 1682, 12603)",3,1,True,[12603]
"(6115, 8924)",2,1,True,[8924]
"(845, 10595)",2,1,True,[10595]
"(966, 6396)",2,1,False,[]
"(1681, 7004)",2,1,True,[1681]
"(1404, 11934)",2,1,True,[1404]
"(3010, 5247)",2,1,True,[5247]
"(3389, 12625)",2,1,True,[12625]
"(5309, 9900)",2,1,True,[5309]
"(6259, 8894)",2,1,True,"[6259, 8894]"
"(2514, 5803)",2,1,True,[2514]
"(3615, 7801)",2,1,True,[7801]
"(5232, 7131)",2,1,True,[7131]
"(711, 2616, 3368)",3,1,True,[2616]
"(3551, 8517)",2,1,True,[8517]
"(2803, 7741)",2,1,True,[2803]
"(2924, 7163)",2,1,False,[]
"(5205, 5864)",2,1,True,[5205]
"(1863, 4402)",2,1,True,[1863]
"(28, 6258)",2,1,False,[]
"(11931, 12090)",2,1,True,[12090]
"(7385, 9684)",2,1,True,[7385]
"(10456, 10887)",2,1,True,[10456]
"(2622, 10459)",2,1,False,[]
"(8078, 12463)",2,1,True,[12463]
"(720, 3197)",2,1,False,[]
"(11679, 12815)",2,1,True,[12815]
"(1984, 5378)",2,1,True,[1984]
"(1252, 5774)",2,1,True,[5774]
"(279, 1439)",2,1,True,[1439]
"(2471, 12702)",2,1,True,"[2471, 12702]"
"(158, 6710, 8961)",3,1,False,[]
"(10281, 11179)",2,1,False,[]
"(2504, 5745)",2,1,True,[2504]
"(2640, 9090)",2,1,False,[]
"(1178, 12300)",2,1,False,[]
"(7639, 9058)",2,1,True,[7639]
"(7071, 9416)",2,1,True,[7071]
"(4765, 5206)",2,1,True,[4765]
"(7329, 7640)",2,1,True,[7329]
"(7836, 8895)",2,1,True,[8895]
"(8089, 11169)",2,1,True,[8089]
"(1493, 3427)",2,1,False,[]
"(2340, 12230)",2,1,True,[12230]
"(6312, 12306)",2,1,True,[12306]
"(2379, 3580)",2,1,True,"[2379, 3580]"
"(7884, 12196)",2,1,False,[]
"(4743, 5859)",2,1,False,[]
"(4429, 7871)",2,1,True,"[4429, 7871]"
"(711, 2305, 3368)",3,1,False,[]
"(5368, 11984)",2,1,True,[11984]
"(6053, 6934)",2,1,True,"[6053, 6934]"
"(4695, 10457)",2,1,True,[10457]
"(1449, 1789)",2,1,True,[1789]
"(7966, 9773)",2,1,True,[7966]
"(430, 4359)",2,1,False,[]
"(365, 365)",2,1,False,[]
"(1943, 5949)",2,1,True,[1943]
"(2037, 2434)",2,1,True,[2037]
"(37, 2840)",2,1,True,"[37, 2840]"
"(321, 770)",2,1,True,"[321, 770]"
"(1025, 2025)",2,1,True,[1025]
"(1155, 1580)",2,1,True,[1155]
"(6055, 11079)",2,1,True,[11079]
"(4920, 8149)",2,1,True,[4920]
"(10151, 12649)",2,1,True,"[10151, 12649]"
"(6285, 9488)",2,1,True,[9488]
"(11756, 12023)",2,1,True,"[11756, 12023]"
"(10458, 12054)",2,1,True,"[10458, 12054]"
"(2135, 6286)",2,1,True,[2135]
"(1550, 5249)",2,1,True,"[1550, 5249]"
"(5248, 9489)",2,1,True,"[5248, 9489]"
"(5469, 7263)",2,1,True,[5469]
"(9976, 10528)",2,1,True,[10528]
"(1397, 7872)",2,1,True,[1397]
"(5925, 7936)",2,1,True,"[5925, 7936]"
"(24, 11482)",2,1,True,[11482]
"(177, 11362)",2,1,True,[11362]
"(3581, 4197, 10092)",3,1,False,[]
"(5836, 6397)",2,1,True,[6397]
"(4894, 7770)",2,1,True,[7770]
"(2667, 9298)",2,1,False,[]
"(4165, 9555)",2,1,True,[4165]
"(1824, 2306, 7641)",3,1,True,"[1824, 7641]"
"(1037, 8433)",2,1,True,[1037]
"(2493, 4934)",2,1,False,[]
"(4377, 5234)",2,1,True,[5234]
"(5239, 9238)",2,1,True,[9238]
"(10150, 11361)",2,1,True,"[10150, 11361]"
"(10723, 11174)",2,1,False,[]
"(32, 1567, 6342, 7330)",4,1,True,[7330]
"(4124, 5718)",2,1,True,[5718]
"(4272, 4493)",2,1,True,[4272]
"(6084, 8519)",2,1,True,[6084]
"(3993, 5459)",2,1,True,[5459]
"(8227, 8854)",2,1,False,[]
"(1359, 1418)",2,1,True,[1359]
"(2943, 7988)",2,1,True,[7988]
"(941, 9975)",2,1,True,[9975]
"(236, 10755)",2,1,False,[]
"(793, 2213)",2,1,False,[]
"(1504, 1508)",2,1,False,[]
"(541, 4309, 5864, 7057)",4,1,True,[4309]
"(667, 6934)",2,1,True,[6934]
"(6968, 10344)",2,1,True,"[6968, 10344]"
"(107, 3856)",2,1,False,[]
"(1045, 11078)",2,1,True,[1045]
"(1944, 2844)",2,1,True,"[1944, 2844]"
"(98, 6284)",2,1,True,[6284]
"(4123, 4893)",2,1,True,[4893]
"(6260, 6536)",2,1,True,[6536]
"(8220, 12751)",2,1,True,[8220]
"(4858, 11113)",2,1,True,[11113]
"(2483, 9523)",2,1,True,[9523]
"(8, 4104)",2,1,True,[4104]
"(5975, 12445)",2,1,True,[5975]
"(3529, 3875)",2,1,True,[3875]
"(9395, 10098)",2,1,True,[9395]
"(3074, 3116)",2,1,True,[3074]
"(5574, 8158)",2,1,False,[]
"(4492, 4492)",2,1,True,[4492]
"(2361, 3932)",2,1,True,[3932]
"(3594, 7466)",2,1,True,"[3594, 7466]"
"(3051, 3647)",2,1,True,[3647]
"(3199, 6936)",2,1,False,[]
"(3160, 8060)",2,1,True,[8060]
"(1285, 6935)",2,1,False,[]
"(919, 5355)",2,1,True,"[919, 5355]"
"(10794, 12448)",2,1,False,[]
"(2470, 3476)",2,1,True,"[2470, 3476]"
"(3899, 11650)",2,1,True,[11650]
"(4812, 6137, 9173, 11616)",4,1,True,"[4812, 6137, 9173]"
"(5354, 8712)",2,1,False,[]
"(1978, 9615)",2,1,True,[9615]
"(4919, 7133)",2,1,True,"[4919, 7133]"
"(9949, 12408)",2,1,True,[9949]
"(3657, 5597)",2,1,True,[3657]
"(1035, 5491)",2,1,True,[5491]
"(12535, 12666)",2,1,True,[12666]
"(1496, 6687)",2,1,True,[1496]
"(393, 928)",2,1,False,[]
"(1193, 11424)",2,1,False,[]
"(1102, 3475, 9119)",3,1,True,[3475]
"(5233, 11953)",2,1,True,[11953]
"(4358, 10757)",2,1,True,[4358]
"(661, 9237)",2,1,True,[9237]
"(5039, 6372)",2,1,True,[6372]
"(3898, 11614)",2,1,True,[11614]
"(6199, 12626)",2,1,True,"[6199, 12626]"
"(8664, 12688)",2,1,True,[8664]
"(2805, 6426)",2,1,True,[2805]
"(1796, 4403)",2,1,True,[4403]
"(10099, 10697)",2,1,True,[10099]
"(616, 752)",2,1,True,[616]
"(6, 12297)",2,1,True,"[6, 12297]"
"(2670, 11615)",2,1,True,[11615]
"(2195, 2421, 10010)",3,1,True,"[2195, 2421, 10010]"
"(5290, 8432)",2,1,True,[8432]
"(67, 2892)",2,1,False,[]
"(6047, 8431)",2,1,False,[]
"(2338, 10200)",2,1,True,[10200]
"(1302, 3859)",2,1,True,"[1302, 3859]"
"(3972, 8851)",2,1,True,[8851]
"(4918, 8697)",2,1,True,[8697]
"(4048, 6708, 11618)",3,1,False,[]
"(2296, 11353)",2,1,True,[11353]
"(5, 12123)",2,1,False,[]
"(3613, 8185)",2,1,False,[]
"(3874, 9391)",2,1,True,[9391]
"(4856, 10810)",2,1,True,[4856]
"(250, 1431, 3244)",3,1,False,[]
"(12, 478)",2,1,True,[12]
"(1051, 8702)",2,1,True,[1051]
"(1396, 7130)",2,1,False,[]
"(128, 181)",2,1,False,[]
"(2493, 11983)",2,1,False,[]
"(8700, 9683)",2,1,True,[9683]
"(2320, 7986)",2,1,False,[]
"(6230, 7271, 11265)",3,1,True,"[6230, 11265]"
"(528, 2430)",2,1,False,[]
"(2024, 9211)",2,1,True,[9211]
"(5149, 7218)",2,1,True,[7218]
"(4432, 4946)",2,1,True,"[4432, 4946]"
"(83, 1262)",2,1,False,[]
"(193, 7716)",2,1,True,[7716]
"(1021, 4271)",2,1,True,[4271]
"(1470, 11186)",2,1,False,[]
"(5722, 10254)",2,1,True,[10254]
"(13, 11507)",2,1,False,[]
"(2388, 11687)",2,1,True,[2388]
"(4164, 6965)",2,1,True,"[4164, 6965]"
"(11147, 11210)",2,1,False,[]
"(9118, 9336, 10827)",3,1,False,[]
"(286, 7884)",2,1,False,[]
"(1089, 5443)",2,1,True,[5443]
"(3772, 7339)",2,1,False,[]
"(7140, 10937)",2,1,True,[7140]
"(1873, 6749)",2,1,True,[1873]
"(2500, 2578)",2,1,True,[2500]
"(400, 3649)",2,1,False,[]
"(2138, 2398)",2,1,True,[2398]
"(795, 1276)",2,1,False,[]
"(1769, 3203)",2,1,True,[1769]
"(3523, 9392)",2,1,True,[9392]
"(7130, 12407)",2,1,True,[12407]
"(12668, 12767)",2,1,True,"[12668, 12767]"
"(3, 5020)",2,1,True,[5020]
"(7261, 11112)",2,1,True,"[7261, 11112]"
"(6802, 12767)",2,1,True,"[6802, 12767]"
"(6371, 12159)",2,1,True,"[6371, 12159]"
"(12399, 12445)",2,1,True,[12399]
"(4581, 10966)",2,1,True,[10966]
"(7421, 10581)",2,1,True,[7421]
"(11, 12340)",2,1,True,[12340]
"(11837, 12586)",2,1,True,[11837]
"(1731, 3640)",2,1,True,[3640]
"(3819, 5489)",2,1,True,"[3819, 5489]"
"(1688, 9117)",2,1,True,[1688]
"(969, 6019)",2,1,True,[969]
"(162, 8961, 11754)",3,1,True,[11754]
"(7288, 7800)",2,1,True,[7800]
"(6170, 11111)",2,1,True,[11111]
"(12056, 12194)",2,1,True,[12056]
"(219, 307)",2,1,True,[307]
"(8621, 11873)",2,1,True,[8621]
"(1937, 5573)",2,1,False,[]
"(4435, 4435)",2,1,False,[]
"(88, 3626)",2,1,False,[]
"(11836, 12259)",2,1,True,[12259]
"(10663, 11700)",2,1,False,[]
"(4572, 11686)",2,1,True,"[4572, 11686]"
"(2857, 8146)",2,1,True,[8146]
"(2762, 11235)",2,1,True,[11235]
"(2880, 11571)",2,1,True,[2880]
"(3656, 5771)",2,1,True,[3656]
"(8217, 8357, 10477)",3,1,True,[8357]
"(199, 1917)",2,1,True,[1917]
"(3873, 8960)",2,1,True,"[3873, 8960]"
"(268, 2843)",2,1,False,[]
"(878, 1995)",2,1,True,"[878, 1995]"
"(1844, 2214)",2,1,True,[1844]
"(6546, 12585, 12665)",3,1,True,[12585]
"(7003, 11026)",2,1,True,"[7003, 11026]"
"(11067, 12747)",2,1,True,[12747]
"(437, 3558)",2,1,False,[]
"(10527, 10552)",2,1,True,[10552]
"(5744, 6485)",2,1,True,[6485]
"(10335, 10809)",2,1,True,[10809]
"(108, 108)",2,1,False,[]
"(1421, 2337)",2,1,False,[]
"(124, 1541)",2,1,True,[124]
"(5716, 6308)",2,1,True,[5716]
"(1130, 11358)",2,1,True,"[1130, 11358]"
"(2911, 11394)",2,1,True,[11394]
"(7097, 10664)",2,1,True,"[7097, 10664]"
"(720, 4401)",2,1,False,[]
"(6558, 7258)",2,1,False,[]
"(4524, 7163)",2,1,True,[4524]
"(6836, 7810)",2,1,True,[6836]
"(10684, 12739)",2,1,True,[12739]
"(3425, 11328)",2,1,True,"[3425, 11328]"
"(4261, 6486)",2,1,False,[]
"(138, 8472)",2,1,True,[138]
"(8545, 8826)",2,1,True,"[8545, 8826]"
"(165, 1871)",2,1,False,[]
"(1036, 1499)",2,1,True,[1499]
"(3270, 7932)",2,1,True,"[3270, 7932]"
"(10428, 12242)",2,1,True,"[10428, 12242]"
"(7038, 7680)",2,1,True,[7038]
"(5084, 8922)",2,1,True,"[5084, 8922]"
"(1471, 11264)",2,1,True,[11264]
"(1948, 3093)",2,1,True,[1948]
"(963, 2828, 3639, 7163)",4,1,False,[]
"(4793, 6504)",2,1,True,[4793]
"(217, 1466)",2,1,False,[]
"(3248, 12339)",2,1,True,"[3248, 12339]"
"(8358, 12505)",2,1,False,[]
"(160, 277)",2,1,False,[]
"(4256, 10071)",2,1,True,"[4256, 10071]"
"(3755, 6535, 8471)",3,1,True,[3755]
"(1836, 9581)",2,1,False,[]
"(4589, 12748)",2,1,True,[4589]
"(88, 5688)",2,1,False,[]
"(5052, 10308)",2,1,False,[]
"(6170, 6917)",2,1,False,[]
"(2219, 8923)",2,1,True,"[2219, 8923]"
"(1585, 10886)",2,1,True,[10886]
"(347, 5468)",2,1,True,[347]
"(4346, 8701)",2,1,True,[8701]
"(3920, 5658)",2,1,True,[3920]
"(11755, 12624)",2,1,True,"[11755, 12624]"
"(2785, 2802, 3086, 5773, 7496)",5,1,True,[3086]
"(5405, 9528)",2,1,False,[]
"(295, 3918, 8997)",3,1,True,"[3918, 8997]"
"(931, 4450)",2,1,True,[4450]
"(685, 1422, 1918)",3,1,True,[1422]
"(186, 7326)",2,1,True,[7326]
"(1880, 9528)",2,1,False,[]
"(4891, 6136)",2,1,True,[4891]
"(2650, 3614)",2,1,True,[2650]
"(555, 8644)",2,1,False,[]
"(1527, 4764)",2,1,False,[]
"(184, 184, 492, 7456)",4,1,False,[]
"(946, 8296)",2,1,True,[8296]
"(7301, 8059)",2,1,True,"[7301, 8059]"
"(231, 12499)",2,1,True,[12499]
"(4525, 9213)",2,1,True,[4525]
"(3919, 9393)",2,1,True,[3919]
"(4338, 8856, 11838)",3,1,False,[]
"(4038, 12701)",2,1,True,"[4038, 12701]"
"(84, 12498)",2,1,True,[12498]
"(6048, 11028)",2,1,True,[6048]
"(6894, 6913)",2,1,False,[]
"(1862, 5040)",2,1,False,[]
"(197, 2107, 9089)",3,1,False,[]
"(4129, 6145)",2,1,True,[4129]
"(1309, 5387)",2,1,False,[]
"(1495, 8115)",2,1,True,[8115]
"(9323, 9948)",2,1,True,[9323]
"(3114, 4961)",2,1,True,"[3114, 4961]"
"(3152, 6573)",2,1,True,[6573]
"(549, 1383)",2,1,True,[549]
"(2539, 3757)",2,1,False,[]
"(904, 12124)",2,1,True,[904]
"(1480, 2503)",2,1,True,[2503]
"(3251, 8398)",2,1,True,"[3251, 8398]"
"(9802, 11689)",2,1,True,[11689]
"(10582, 11077)",2,1,True,[10582]
"(3441, 10756)",2,1,True,"[3441, 10756]"
"(344, 1470, 3289)",3,1,False,[]
"(721, 934, 5894)",3,1,True,[721]
"(5277, 12305)",2,1,True,[5277]
"(6966, 10256)",2,1,True,[10256]
"(1443, 11013, 11274)",3,1,False,[]
"(2780, 3897)",2,1,True,[3897]
"(10374, 12448)",2,1,True,[10374]
"(4742, 5291)",2,1,True,[4742]
"(246, 3368, 3504)",3,1,True,[3504]
"(4122, 4210)",2,1,True,"[4122, 4210]"
"(3324, 3756)",2,1,True,[3324]
"(1982, 1983)",2,1,True,[1982]
"(8963, 11794)",2,1,True,"[8963, 11794]"
"(7341, 9145)",2,1,False,[]
"(3151, 7099, 9947)",3,1,True,[9947]
"(329, 2878)",2,1,True,[329]
"(5669, 9179)",2,1,True,[9179]
"(12023, 12023)",2,1,True,[12023]
"(4231, 9895)",2,1,False,[]
"(1050, 4483)",2,1,True,[1050]
"(1012, 4451)",2,1,True,[1012]
"(4428, 12763)",2,1,True,[12763]
"(2593, 2832, 10807)",3,1,True,[10807]
"(3200, 7963)",2,1,False,[]
"(414, 2529)",2,1,False,[]
"(2814, 8147)",2,1,False,[]
"(16, 12424)",2,1,False,[]
"(6505, 8962)",2,1,True,"[6505, 8962]"
"(10811, 11236)",2,1,True,"[10811, 11236]"
"(5330, 7927)",2,1,False,[]
"(65, 3559)",2,1,False,[]
"(10226, 10373)",2,1,True,[10373]
"(6120, 10097)",2,1,False,[]
"(1711, 3503)",2,1,True,[1711]
"(3150, 8295)",2,1,True,"[3150, 8295]"
"(3957, 9974)",2,1,True,"[3957, 9974]"
"(3175, 9973)",2,1,True,[3175]
"(3395, 11302)",2,1,True,[3395]
"(931, 3918, 8997, 10930)",4,1,True,"[3918, 8997]"
"(2592, 3943)",2,1,True,[3943]
"(92, 3323)",2,1,True,"[92, 3323]"
"(6114, 7934)",2,1,True,[6114]
"(745, 9521)",2,1,True,"[745, 9521]"
"(435, 11027)",2,1,True,[435]
"(7526, 9800)",2,1,True,[9800]
"(7933, 12814)",2,1,True,[7933]
"(6425, 8623)",2,1,True,[6425]
"(3094, 3591)",2,1,True,[3094]
"(1309, 3529)",2,1,False,[]
"(277, 8622)",2,1,False,[]
"(83, 10175)",2,1,False,[]
"(599, 1519)",2,1,False,[]
"(875, 7039)",2,1,True,[875]
"(312, 336, 8491)",3,1,False,[]
"(9698, 12412)",2,1,True,[9698]
"(8781, 12749)",2,1,True,[12749]
"(1229, 4839, 7242)",3,1,False,[]
"(11878, 12619)",2,1,True,[12619]
"(5717, 7935)",2,1,True,[5717]
"(298, 2036, 10399)",3,1,True,"[298, 2036, 10399]"
"(7427, 7501)",2,1,True,[7427]
"(9060, 10092)",2,1,True,[9060]
"(1931, 3473, 10727)",3,1,False,[]
"(4085, 5254)",2,1,True,"[4085, 5254]"
"(3674, 10462)",2,1,True,[10462]
"(8269, 12202)",2,1,True,[8269]
"(2085, 4025)",2,1,True,[4025]
"(6361, 11793, 12791)",3,1,True,[11793]
"(7491, 9801)",2,1,True,[9801]
"(6309, 9212)",2,1,True,[9212]
"(4693, 12068)",2,1,True,"[4693, 12068]"
"(5213, 11423)",2,1,True,[11423]
"(4836, 12762)",2,1,True,[12762]
"(366, 11688)",2,1,True,[11688]
"(4427, 4811)",2,1,True,[4427]
"(1298, 1899)",2,1,True,[1298]
"(1601, 12523)",2,1,True,"[1601, 12523]"
"(129, 7763, 7863)",3,1,False,[]
"(406, 1110, 4721, 5192)",4,1,True,[4721]
"(8900, 10986)",2,1,True,[8900]
"(12439, 12687)",2,1,True,[12687]
"(216, 9292)",2,1,True,[216]
"(4695, 7098)",2,1,False,[]
"(605, 1838, 3283, 6101, 6307)",5,1,True,[6101]
"(8258, 9831)",2,1,True,[8258]
"(544, 12839)",2,1,True,"[544, 12839]"
"(1608, 2194)",2,1,False,[]
"(4146, 8858)",2,1,True,[4146]
"(4573, 8549)",2,1,True,[4573]
"(3713, 4767)",2,1,True,"[3713, 4767]"
"(6460, 9691)",2,1,True,[9691]
"(2069, 3859)",2,1,True,"[2069, 3859]"
"(1542, 11760)",2,1,False,[]
"(1749, 1937)",2,1,False,[]
"(946, 4334)",2,1,True,[4334]
"(8857, 9326)",2,1,True,"[8857, 9326]"
"(135, 5348)",2,1,False,[]
"(2967, 6922)",2,1,True,[2967]
"(751, 8763)",2,1,False,[]
"(1585, 9690)",2,1,True,[9690]
"(3178, 5839)",2,1,True,"[3178, 5839]"
"(1045, 8625)",2,1,True,[1045]
"(1766, 3524)",2,1,True,[1766]
"(11506, 12413)",2,1,True,[12413]
"(5380, 11880)",2,1,True,[5380]
"(1309, 10401)",2,1,True,[10401]
"(8263, 8263)",2,1,True,[8263]
"(6649, 7265)",2,1,False,[]
"(207, 8977)",2,1,False,[]
"(10430, 12264)",2,1,True,"[10430, 12264]"
"(2333, 9640)",2,1,False,[]
"(192, 12526)",2,1,True,[12526]
"(3525, 7837)",2,1,True,"[3525, 7837]"
"(30, 12263)",2,1,True,[30]
"(5327, 9061)",2,1,True,[9061]
"(7838, 10889)",2,1,True,[10889]
"(7806, 11181)",2,1,True,[7806]
"(7811, 9910)",2,1,True,"[7811, 9910]"
"(11329, 11881)",2,1,True,[11329]
"(826, 12560)",2,1,True,[826]
"(4574, 8670)",2,1,True,"[4574, 8670]"
"(3546, 4329)",2,1,True,[3546]
"(10227, 11500)",2,1,True,[11500]
"(1375, 6614)",2,1,True,[6614]
"(5124, 11330)",2,1,True,"[5124, 11330]"
"(6263, 10554)",2,1,True,[6263]
"(2237, 12093)",2,1,True,[12093]
"(1210, 9651)",2,1,False,[]
"(1985, 11341)",2,1,True,[11341]
"(4598, 9718)",2,1,True,[9718]
"(8290, 10101)",2,1,True,[8290]
"(3076, 6613)",2,1,False,[]
"(1949, 2611)",2,1,True,[1949]
"(4924, 7681)",2,1,True,[7681]
"(479, 6540)",2,1,True,[6540]
"(10837, 12061)",2,1,True,[12061]
"(4406, 6871, 7968)",3,1,True,"[6871, 7968]"
"(116, 5866)",2,1,True,[5866]
"(9749, 10668)",2,1,True,[9749]
"(2369, 9717)",2,1,True,[2369]
"(4213, 9748)",2,1,True,"[4213, 9748]"
"(874, 1493)",2,1,True,[874]
"(4768, 7900)",2,1,True,"[4768, 7900]"
"(5593, 10100)",2,1,True,"[5593, 10100]"
"(2101, 2128)",2,1,True,[2101]
"(2529, 5444)",2,1,False,[]
"(693, 2283)",2,1,True,"[693, 2283]"
"(3272, 10431)",2,1,True,[10431]
"(8859, 11299)",2,1,True,[11299]
"(4120, 6747)",2,1,True,[6747]
"(1242, 4126)",2,1,True,"[1242, 4126]"
"(8731, 9176)",2,1,False,[]
"(4059, 6116)",2,1,True,[4059]
"(283, 3544)",2,1,True,"[283, 3544]"
"(4354, 6766)",2,1,True,[6766]
"(208, 7629)",2,1,True,"[208, 7629]"
"(8033, 12262)",2,1,True,[12262]
"(6509, 10760)",2,1,True,[6509]
"(3675, 12383)",2,1,True,"[3675, 12383]"
"(4212, 6374)",2,1,True,[6374]
"(5747, 8520)",2,1,True,"[5747, 8520]"
"(1847, 3129)",2,1,True,[3129]
"(1429, 1634)",2,1,True,[1429]
"(5181, 8669)",2,1,True,"[5181, 8669]"
"(9747, 12547)",2,1,True,"[9747, 12547]"
"(5398, 8262)",2,1,True,[8262]
"(646, 5900)",2,1,True,[646]
"(3695, 12261)",2,1,True,[12261]
"(11899, 12378)",2,1,True,[12378]
"(6539, 8223)",2,1,True,[6539]
"(1847, 4176)",2,1,False,[]
"(2583, 5628)",2,1,True,[5628]
"(4922, 6582)",2,1,True,[6582]
"(2540, 12828)",2,1,True,[12828]
"(5293, 6373)",2,1,True,"[5293, 6373]"
"(4296, 4472)",2,1,True,"[4296, 4472]"
"(1319, 9356)",2,1,True,[9356]
"(4439, 5952, 9120)",3,1,True,"[5952, 9120]"
"(4597, 8261)",2,1,True,"[4597, 8261]"
"(6202, 7041)",2,1,True,[6202]
"(8091, 10129)",2,1,True,[10129]
"(852, 4921)",2,1,True,[4921]
"(11130, 11758)",2,1,False,[]
"(5581, 7075, 11580)",3,1,True,"[5581, 7075, 11580]"
"(777, 3368)",2,1,False,[]
"(2579, 6402)",2,1,True,[2579]
"(2863, 5632)",2,1,True,[5632]
"(10621, 12867)",2,1,True,"[10621, 12867]"
"(2282, 4923)",2,1,True,[4923]
"(9121, 11426)",2,1,True,[9121]
"(2541, 6612)",2,1,True,[6612]
"(2108, 12440)",2,1,False,[]
"(7102, 8796)",2,1,True,[7102]
"(705, 8307)",2,1,False,[]
"(1603, 10984)",2,1,True,[10984]
"(3075, 3759)",2,1,True,"[3075, 3759]"
"(358, 7992)",2,1,False,[]
"(2706, 5862)",2,1,False,[]
"(1279, 7360)",2,1,True,"[1279, 7360]"
"(3217, 4544)",2,1,True,[3217]
"(2759, 4897)",2,1,True,[4897]
"(2741, 3003)",2,1,True,[2741]
"(4333, 4662, 6712)",3,1,True,[4662]
"(5838, 6136)",2,1,False,[]
"(5575, 11759)",2,1,True,[11759]
"(8462, 11955)",2,1,False,[]
"(2183, 2890)",2,1,False,[]
"(5040, 9689)",2,1,False,[]
"(9134, 10700)",2,1,True,[10700]
"(769, 4040)",2,1,True,"[769, 4040]"
"(9463, 12203)",2,1,True,[12203]
"(866, 7717)",2,1,True,[866]
"(9177, 9775)",2,1,True,[9775]
"(9865, 11114)",2,1,True,[9865]
"(7, 3878)",2,1,True,[3878]
"(4635, 9903)",2,1,True,[9903]
"(206, 3370)",2,1,True,[3370]
"(11934, 12266)",2,1,True,[12266]
"(7266, 10492)",2,1,True,[7266]
"(1919, 11985)",2,1,True,"[1919, 11985]"
"(1804, 4335, 5331)",3,1,True,"[1804, 4335, 5331]"
"(1032, 3034)",2,1,True,[3034]
"(6203, 7937)",2,1,True,[7937]
"(6897, 10403, 12265)",3,1,True,"[6897, 10403]"
"(10177, 11427)",2,1,False,[]
"(556, 8400)",2,1,True,[556]
"(2070, 7807)",2,1,True,[2070]
"(1136, 7006)",2,1,True,"[1136, 7006]"
"(2494, 12802)",2,1,False,[]
"(925, 2742)",2,1,True,"[925, 2742]"
"(10838, 11655)",2,1,True,[10838]
"(1511, 5609)",2,1,True,[5609]
"(5953, 11883)",2,1,True,"[5953, 11883]"
"(4452, 11182)",2,1,True,"[4452, 11182]"
"(1279, 4311)",2,1,True,[1279]
"(2211, 8361)",2,1,True,[8361]
"(4274, 7475)",2,1,True,[4274]
"(7220, 8764)",2,1,True,[8764]
"(6125, 10958)",2,1,True,[10958]
"(4637, 6049, 7386)",3,1,True,"[4637, 7386]"
"(493, 8896)",2,1,False,[]
"(4545, 9000)",2,1,False,[]
"(7643, 10310)",2,1,True,"[7643, 10310]"
"(9240, 10761)",2,1,False,[]
"(422, 422)",2,1,False,[]
"(197, 1036)",2,1,False,[]
"(6139, 7745)",2,1,True,[7745]
"(925, 2845)",2,1,True,"[925, 2845]"
"(1413, 5182)",2,1,True,"[1413, 5182]"
"(3715, 3900)",2,1,True,[3715]
"(2661, 3633)",2,1,True,[3633]
"(6088, 7103)",2,1,True,[6088]
"(2704, 7651)",2,1,True,[7651]
"(4105, 7332)",2,1,True,[7332]
"(5087, 6835)",2,1,True,[6835]
"(44, 3969, 6232)",3,1,True,"[3969, 6232]"
"(5169, 6267)",2,1,True,[6267]
"(3582, 10130)",2,1,True,"[3582, 10130]"
"(341, 714)",2,1,True,[714]
"(4188, 8264)",2,1,True,[4188]
"(569, 959, 4212, 6313, 6923)",5,1,True,[6923]
"(7502, 8067)",2,1,True,"[7502, 8067]"
"(6938, 11824)",2,1,True,[6938]
"(12, 11841)",2,1,True,[12]
"(4061, 7164)",2,1,True,[7164]
"(7996, 9241)",2,1,True,"[7996, 9241]"
"(4968, 11428)",2,1,True,[11428]
"(12094, 12502)",2,1,True,[12094]
"(11129, 12267)",2,1,False,[]
"(1689, 2571)",2,1,True,"[1689, 2571]"
"(495, 12379)",2,1,False,[]
"(2392, 3186)",2,1,True,[3186]
"(68, 8860)",2,1,True,[8860]
"(2860, 9357)",2,1,True,"[2860, 9357]"
