Source,Target,Weight,Source_Type,Target_Type
1083,5228,1,Expanded_Known_Family,Potential_Novel_Family
1083,562,1,Expanded_Known_Family,Expanded_Known_Family
9626,10055,1,Known_Family_Only,Potential_Novel_Family
10055,98,1,Potential_Novel_Family,Expanded_Known_Family
171,2902,1,Expanded_Known_Family,Known_Family_Only
2115,11934,1,Known_Family_Only,Expanded_Known_Family
2115,314,1,Known_Family_Only,Potential_Novel_Family
11934,8195,1,Expanded_Known_Family,Expanded_Known_Family
11934,11285,1,Expanded_Known_Family,Known_Family_Only
11934,1404,1,Expanded_Known_Family,Potential_Novel_Family
11934,12266,1,Expanded_Known_Family,Potential_Novel_Family
6408,6873,1,Expanded_Known_Family,Potential_Novel_Family
6408,5960,7,Expanded_Known_Family,Expanded_Known_Family
8004,10538,1,Potential_Novel_Family,Known_Family_Only
2865,10081,1,Potential_Novel_Family,Known_Family_Only
2312,10741,1,Known_Family_Only,Potential_Novel_Family
5051,9157,3,Potential_Novel_Family,Known_Family_Only
402,3252,1,Known_Family_Only,Potential_Novel_Family
11820,12731,2,Potential_Novel_Family,Potential_Novel_Family
12731,10213,1,Potential_Novel_Family,Known_Family_Only
167,2355,2,Known_Family_Only,Potential_Novel_Family
2750,12419,1,Known_Family_Only,Potential_Novel_Family
6815,7697,1,Expanded_Known_Family,Potential_Novel_Family
339,3122,2,Expanded_Known_Family,Expanded_Known_Family
339,10117,1,Expanded_Known_Family,Potential_Novel_Family
339,1468,1,Expanded_Known_Family,Expanded_Known_Family
3122,4093,1,Expanded_Known_Family,Potential_Novel_Family
3122,12268,1,Expanded_Known_Family,Potential_Novel_Family
655,3512,2,Potential_Novel_Family,Expanded_Known_Family
7116,8377,1,Known_Family_Only,Expanded_Known_Family
7116,6042,1,Known_Family_Only,Expanded_Known_Family
8377,3768,1,Expanded_Known_Family,Expanded_Known_Family
8377,4397,1,Expanded_Known_Family,Known_Family_Only
8926,12354,1,Potential_Novel_Family,Known_Family_Only
8926,1446,1,Potential_Novel_Family,Known_Family_Only
8926,2700,1,Potential_Novel_Family,Expanded_Known_Family
8926,7865,1,Potential_Novel_Family,Expanded_Known_Family
8926,4022,1,Potential_Novel_Family,Known_Family_Only
8926,10613,1,Potential_Novel_Family,Potential_Novel_Family
11052,11860,1,Expanded_Known_Family,Expanded_Known_Family
11052,11907,1,Expanded_Known_Family,Potential_Novel_Family
10237,10514,5,Potential_Novel_Family,Expanded_Known_Family
4676,5240,5,Expanded_Known_Family,Expanded_Known_Family
4676,613,1,Expanded_Known_Family,Expanded_Known_Family
2361,3932,1,Known_Family_Only,Potential_Novel_Family
10082,11252,1,Potential_Novel_Family,Expanded_Known_Family
11252,2937,1,Expanded_Known_Family,Potential_Novel_Family
1106,3845,1,Potential_Novel_Family,Known_Family_Only
1762,4565,4,Expanded_Known_Family,Expanded_Known_Family
4565,9944,1,Expanded_Known_Family,Potential_Novel_Family
4565,7066,1,Expanded_Known_Family,Potential_Novel_Family
4565,11462,1,Expanded_Known_Family,Known_Family_Only
4565,890,1,Expanded_Known_Family,Known_Family_Only
289,958,1,Potential_Novel_Family,Known_Family_Only
681,1622,2,Potential_Novel_Family,Known_Family_Only
681,1630,3,Potential_Novel_Family,Expanded_Known_Family
681,5034,1,Potential_Novel_Family,Known_Family_Only
1622,1630,2,Known_Family_Only,Expanded_Known_Family
872,1253,1,Known_Family_Only,Potential_Novel_Family
10056,11222,1,Expanded_Known_Family,Potential_Novel_Family
10056,7398,1,Expanded_Known_Family,Potential_Novel_Family
10056,7962,1,Expanded_Known_Family,Potential_Novel_Family
10056,12869,1,Expanded_Known_Family,Potential_Novel_Family
877,7019,1,Potential_Novel_Family,Known_Family_Only
877,10864,1,Potential_Novel_Family,Known_Family_Only
3928,12209,1,Known_Family_Only,Expanded_Known_Family
12209,8268,1,Expanded_Known_Family,Potential_Novel_Family
172,11004,1,Expanded_Known_Family,Potential_Novel_Family
172,1021,1,Expanded_Known_Family,Known_Family_Only
172,5913,1,Expanded_Known_Family,Potential_Novel_Family
11004,1286,2,Potential_Novel_Family,Expanded_Known_Family
11004,12594,1,Potential_Novel_Family,Potential_Novel_Family
8449,10186,1,Known_Family_Only,Potential_Novel_Family
6065,6626,5,Expanded_Known_Family,Expanded_Known_Family
4048,8880,2,Expanded_Known_Family,Potential_Novel_Family
4048,6708,1,Expanded_Known_Family,Known_Family_Only
835,2384,1,Expanded_Known_Family,Potential_Novel_Family
105,1761,1,Expanded_Known_Family,Expanded_Known_Family
7603,12477,1,Potential_Novel_Family,Expanded_Known_Family
7603,3539,1,Potential_Novel_Family,Known_Family_Only
12477,12874,1,Expanded_Known_Family,Potential_Novel_Family
12477,9778,1,Expanded_Known_Family,Known_Family_Only
6472,6744,2,Expanded_Known_Family,Expanded_Known_Family
6472,6177,1,Expanded_Known_Family,Expanded_Known_Family
2084,12208,1,Potential_Novel_Family,Known_Family_Only
2084,570,1,Potential_Novel_Family,Expanded_Known_Family
2387,12848,2,Potential_Novel_Family,Expanded_Known_Family
4092,5784,8,Expanded_Known_Family,Expanded_Known_Family
4092,8100,1,Expanded_Known_Family,Known_Family_Only
5784,8100,1,Expanded_Known_Family,Known_Family_Only
373,486,1,Expanded_Known_Family,Known_Family_Only
373,11484,1,Expanded_Known_Family,Potential_Novel_Family
373,566,1,Expanded_Known_Family,Potential_Novel_Family
486,3153,1,Known_Family_Only,Potential_Novel_Family
93,12355,1,Potential_Novel_Family,Known_Family_Only
1645,10567,2,Expanded_Known_Family,Expanded_Known_Family
3334,3739,1,Potential_Novel_Family,Potential_Novel_Family
846,12236,1,Potential_Novel_Family,Known_Family_Only
3227,5921,1,Expanded_Known_Family,Potential_Novel_Family
7313,10768,1,Known_Family_Only,Potential_Novel_Family
1531,4282,4,Potential_Novel_Family,Known_Family_Only
3565,9189,1,Potential_Novel_Family,Known_Family_Only
6405,7396,1,Known_Family_Only,Potential_Novel_Family
10327,12511,1,Known_Family_Only,Potential_Novel_Family
3591,11441,1,Expanded_Known_Family,Known_Family_Only
3591,11999,1,Expanded_Known_Family,Potential_Novel_Family
3591,11673,1,Expanded_Known_Family,Potential_Novel_Family
3591,6918,1,Expanded_Known_Family,Expanded_Known_Family
3591,109,1,Expanded_Known_Family,Expanded_Known_Family
3591,3094,1,Expanded_Known_Family,Potential_Novel_Family
11441,11999,1,Known_Family_Only,Potential_Novel_Family
3292,4369,1,Potential_Novel_Family,Potential_Novel_Family
923,6915,4,Expanded_Known_Family,Expanded_Known_Family
695,12395,1,Potential_Novel_Family,Potential_Novel_Family
11593,12692,3,Potential_Novel_Family,Potential_Novel_Family
4242,9280,2,Potential_Novel_Family,Potential_Novel_Family
381,4558,1,Known_Family_Only,Potential_Novel_Family
381,6155,1,Known_Family_Only,Known_Family_Only
4558,6155,1,Potential_Novel_Family,Known_Family_Only
4013,6247,1,Known_Family_Only,Potential_Novel_Family
4348,11343,1,Potential_Novel_Family,Potential_Novel_Family
3355,7190,2,Expanded_Known_Family,Potential_Novel_Family
3355,7117,1,Expanded_Known_Family,Known_Family_Only
3355,10061,1,Expanded_Known_Family,Known_Family_Only
3355,8388,1,Expanded_Known_Family,Known_Family_Only
3355,8784,2,Expanded_Known_Family,Expanded_Known_Family
3355,7607,1,Expanded_Known_Family,Known_Family_Only
7203,8126,1,Known_Family_Only,Potential_Novel_Family
873,11854,1,Potential_Novel_Family,Known_Family_Only
1570,7948,1,Expanded_Known_Family,Potential_Novel_Family
1570,5017,1,Expanded_Known_Family,Potential_Novel_Family
1570,8476,1,Expanded_Known_Family,Known_Family_Only
8599,10138,1,Known_Family_Only,Potential_Novel_Family
4324,12210,1,Known_Family_Only,Potential_Novel_Family
7590,8488,1,Potential_Novel_Family,Potential_Novel_Family
1636,2170,1,Expanded_Known_Family,Known_Family_Only
2664,8600,1,Potential_Novel_Family,Known_Family_Only
719,9225,1,Potential_Novel_Family,Potential_Novel_Family
719,3131,1,Potential_Novel_Family,Known_Family_Only
1646,4413,1,Potential_Novel_Family,Known_Family_Only
1646,5375,1,Potential_Novel_Family,Known_Family_Only
7051,9992,1,Potential_Novel_Family,Known_Family_Only
5030,8943,1,Potential_Novel_Family,Known_Family_Only
2222,11224,2,Expanded_Known_Family,Expanded_Known_Family
2222,6600,1,Expanded_Known_Family,Potential_Novel_Family
2222,7296,1,Expanded_Known_Family,Potential_Novel_Family
7020,11375,1,Potential_Novel_Family,Known_Family_Only
10163,11211,2,Potential_Novel_Family,Expanded_Known_Family
6516,10024,1,Expanded_Known_Family,Potential_Novel_Family
6516,12655,2,Expanded_Known_Family,Expanded_Known_Family
3163,8237,1,Known_Family_Only,Potential_Novel_Family
10999,7712,1,Potential_Novel_Family,Potential_Novel_Family
10679,12478,1,Potential_Novel_Family,Potential_Novel_Family
2824,5052,1,Potential_Novel_Family,Expanded_Known_Family
2824,8876,1,Potential_Novel_Family,Known_Family_Only
5052,8876,1,Expanded_Known_Family,Known_Family_Only
5052,10308,1,Expanded_Known_Family,Expanded_Known_Family
10796,12672,1,Potential_Novel_Family,Potential_Novel_Family
6328,7624,1,Known_Family_Only,Potential_Novel_Family
3275,6451,6,Expanded_Known_Family,Expanded_Known_Family
3275,265,3,Expanded_Known_Family,Expanded_Known_Family
3275,633,2,Expanded_Known_Family,Expanded_Known_Family
3275,3106,1,Expanded_Known_Family,Potential_Novel_Family
6451,265,3,Expanded_Known_Family,Expanded_Known_Family
6451,633,2,Expanded_Known_Family,Expanded_Known_Family
6451,3106,1,Expanded_Known_Family,Potential_Novel_Family
5146,7555,1,Expanded_Known_Family,Potential_Novel_Family
5146,7495,3,Expanded_Known_Family,Potential_Novel_Family
605,3400,1,Expanded_Known_Family,Potential_Novel_Family
605,8427,1,Expanded_Known_Family,Potential_Novel_Family
605,3283,3,Expanded_Known_Family,Expanded_Known_Family
605,1838,3,Expanded_Known_Family,Expanded_Known_Family
605,3409,1,Expanded_Known_Family,Known_Family_Only
605,6101,1,Expanded_Known_Family,Potential_Novel_Family
605,6307,1,Expanded_Known_Family,Expanded_Known_Family
704,2641,1,Expanded_Known_Family,Expanded_Known_Family
2641,5808,1,Expanded_Known_Family,Known_Family_Only
2641,4861,1,Expanded_Known_Family,Potential_Novel_Family
4541,10786,1,Potential_Novel_Family,Known_Family_Only
351,1171,1,Known_Family_Only,Potential_Novel_Family
9054,9099,1,Expanded_Known_Family,Known_Family_Only
9054,3105,1,Expanded_Known_Family,Expanded_Known_Family
1614,6667,1,Expanded_Known_Family,Potential_Novel_Family
1614,7061,2,Expanded_Known_Family,Expanded_Known_Family
5989,10238,1,Potential_Novel_Family,Potential_Novel_Family
1191,6778,1,Potential_Novel_Family,Known_Family_Only
11443,12479,3,Potential_Novel_Family,Potential_Novel_Family
302,312,1,Known_Family_Only,Expanded_Known_Family
8227,9048,4,Expanded_Known_Family,Expanded_Known_Family
8227,8854,1,Expanded_Known_Family,Known_Family_Only
9048,8054,9,Expanded_Known_Family,Expanded_Known_Family
2732,3627,1,Potential_Novel_Family,Known_Family_Only
3627,9796,1,Known_Family_Only,Potential_Novel_Family
1742,7556,1,Potential_Novel_Family,Potential_Novel_Family
4139,10057,2,Expanded_Known_Family,Expanded_Known_Family
4139,10909,3,Expanded_Known_Family,Expanded_Known_Family
4139,5599,1,Expanded_Known_Family,Potential_Novel_Family
10057,10909,2,Expanded_Known_Family,Expanded_Known_Family
10909,11194,1,Expanded_Known_Family,Known_Family_Only
10909,12041,1,Expanded_Known_Family,Known_Family_Only
10909,9546,1,Expanded_Known_Family,Potential_Novel_Family
10909,11490,2,Expanded_Known_Family,Expanded_Known_Family
10909,9770,1,Expanded_Known_Family,Known_Family_Only
10909,9904,1,Expanded_Known_Family,Potential_Novel_Family
6228,7146,1,Potential_Novel_Family,Known_Family_Only
6228,6369,1,Potential_Novel_Family,Known_Family_Only
10680,12402,1,Potential_Novel_Family,Expanded_Known_Family
12402,1608,1,Expanded_Known_Family,Expanded_Known_Family
12402,10001,1,Expanded_Known_Family,Potential_Novel_Family
1226,8489,1,Potential_Novel_Family,Potential_Novel_Family
5399,7660,1,Potential_Novel_Family,Known_Family_Only
8714,9538,1,Known_Family_Only,Potential_Novel_Family
8127,12104,1,Potential_Novel_Family,Potential_Novel_Family
250,4145,1,Expanded_Known_Family,Potential_Novel_Family
250,9568,1,Expanded_Known_Family,Known_Family_Only
250,3185,1,Expanded_Known_Family,Potential_Novel_Family
250,1178,1,Expanded_Known_Family,Expanded_Known_Family
250,1898,1,Expanded_Known_Family,Known_Family_Only
250,3468,1,Expanded_Known_Family,Known_Family_Only
250,1431,1,Expanded_Known_Family,Known_Family_Only
250,101,1,Expanded_Known_Family,Expanded_Known_Family
4145,9568,1,Potential_Novel_Family,Known_Family_Only
4145,100,1,Potential_Novel_Family,Known_Family_Only
4145,142,1,Potential_Novel_Family,Expanded_Known_Family
4017,11036,1,Potential_Novel_Family,Known_Family_Only
4017,9825,2,Potential_Novel_Family,Potential_Novel_Family
1521,1760,1,Potential_Novel_Family,Known_Family_Only
4971,7021,1,Potential_Novel_Family,Known_Family_Only
81,6356,4,Expanded_Known_Family,Expanded_Known_Family
81,5377,1,Expanded_Known_Family,Potential_Novel_Family
81,1920,1,Expanded_Known_Family,Expanded_Known_Family
6356,10060,1,Expanded_Known_Family,Potential_Novel_Family
647,4830,1,Expanded_Known_Family,Potential_Novel_Family
647,8313,1,Expanded_Known_Family,Potential_Novel_Family
647,5868,1,Expanded_Known_Family,Potential_Novel_Family
4830,2692,2,Potential_Novel_Family,Known_Family_Only
4830,12471,1,Potential_Novel_Family,Known_Family_Only
5529,8389,2,Expanded_Known_Family,Expanded_Known_Family
183,7204,1,Potential_Novel_Family,Known_Family_Only
183,1565,1,Potential_Novel_Family,Potential_Novel_Family
2329,3824,1,Potential_Novel_Family,Potential_Novel_Family
3752,6196,9,Expanded_Known_Family,Expanded_Known_Family
3752,1883,1,Expanded_Known_Family,Known_Family_Only
3752,11108,1,Expanded_Known_Family,Known_Family_Only
3752,11109,1,Expanded_Known_Family,Potential_Novel_Family
6196,1883,1,Expanded_Known_Family,Known_Family_Only
6196,11108,1,Expanded_Known_Family,Known_Family_Only
6196,11109,1,Expanded_Known_Family,Potential_Novel_Family
6196,5549,2,Expanded_Known_Family,Expanded_Known_Family
6196,5106,2,Expanded_Known_Family,Potential_Novel_Family
5700,8128,1,Known_Family_Only,Potential_Novel_Family
615,6495,1,Expanded_Known_Family,Expanded_Known_Family
615,3265,1,Expanded_Known_Family,Known_Family_Only
615,3834,1,Expanded_Known_Family,Known_Family_Only
615,4866,1,Expanded_Known_Family,Known_Family_Only
7397,8838,1,Potential_Novel_Family,Potential_Novel_Family
68,8860,1,Expanded_Known_Family,Potential_Novel_Family
8077,12714,1,Potential_Novel_Family,Known_Family_Only
5530,7230,2,Known_Family_Only,Potential_Novel_Family
5906,8601,1,Potential_Novel_Family,Potential_Novel_Family
3555,9540,1,Expanded_Known_Family,Known_Family_Only
3555,10861,1,Expanded_Known_Family,Potential_Novel_Family
3555,1497,2,Expanded_Known_Family,Known_Family_Only
3555,8614,1,Expanded_Known_Family,Known_Family_Only
568,3991,2,Expanded_Known_Family,Expanded_Known_Family
568,4634,2,Expanded_Known_Family,Expanded_Known_Family
3991,2587,1,Expanded_Known_Family,Known_Family_Only
3991,645,1,Expanded_Known_Family,Expanded_Known_Family
3991,708,1,Expanded_Known_Family,Known_Family_Only
2131,8041,1,Potential_Novel_Family,Potential_Novel_Family
1026,3208,2,Expanded_Known_Family,Potential_Novel_Family
1026,550,2,Expanded_Known_Family,Potential_Novel_Family
1026,9183,1,Expanded_Known_Family,Known_Family_Only
450,636,1,Known_Family_Only,Potential_Novel_Family
6336,4136,1,Potential_Novel_Family,Known_Family_Only
4918,8697,1,Expanded_Known_Family,Potential_Novel_Family
4918,12559,1,Expanded_Known_Family,Known_Family_Only
7370,9758,2,Expanded_Known_Family,Expanded_Known_Family
2141,7661,1,Potential_Novel_Family,Potential_Novel_Family
4384,8042,1,Potential_Novel_Family,Known_Family_Only
2339,7454,2,Expanded_Known_Family,Potential_Novel_Family
2339,7790,2,Expanded_Known_Family,Known_Family_Only
2339,7888,1,Expanded_Known_Family,Known_Family_Only
2339,3917,4,Expanded_Known_Family,Expanded_Known_Family
2339,2834,1,Expanded_Known_Family,Expanded_Known_Family
8378,9502,1,Known_Family_Only,Potential_Novel_Family
8450,11896,1,Potential_Novel_Family,Potential_Novel_Family
8490,10452,1,Potential_Novel_Family,Expanded_Known_Family
10452,4809,1,Expanded_Known_Family,Potential_Novel_Family
259,1468,2,Potential_Novel_Family,Expanded_Known_Family
259,354,2,Potential_Novel_Family,Potential_Novel_Family
1468,279,1,Expanded_Known_Family,Expanded_Known_Family
3706,1928,1,Potential_Novel_Family,Potential_Novel_Family
3706,2283,1,Potential_Novel_Family,Potential_Novel_Family
8022,11632,1,Expanded_Known_Family,Known_Family_Only
8022,11709,1,Expanded_Known_Family,Potential_Novel_Family
8022,11617,2,Expanded_Known_Family,Expanded_Known_Family
4559,10259,1,Known_Family_Only,Potential_Novel_Family
5643,10944,1,Potential_Novel_Family,Known_Family_Only
2177,3589,1,Potential_Novel_Family,Known_Family_Only
3432,6492,7,Expanded_Known_Family,Expanded_Known_Family
10187,12076,1,Potential_Novel_Family,Potential_Novel_Family
8743,9877,1,Known_Family_Only,Potential_Novel_Family
6411,7884,1,Potential_Novel_Family,Expanded_Known_Family
6411,4679,1,Potential_Novel_Family,Known_Family_Only
7884,6407,1,Expanded_Known_Family,Potential_Novel_Family
7884,10862,1,Expanded_Known_Family,Potential_Novel_Family
7884,286,1,Expanded_Known_Family,Known_Family_Only
7884,12276,1,Expanded_Known_Family,Potential_Novel_Family
12211,12872,1,Potential_Novel_Family,Known_Family_Only
1998,3238,1,Potential_Novel_Family,Known_Family_Only
2529,12779,1,Expanded_Known_Family,Known_Family_Only
2529,12820,1,Expanded_Known_Family,Potential_Novel_Family
2529,229,1,Expanded_Known_Family,Potential_Novel_Family
2529,8247,1,Expanded_Known_Family,Expanded_Known_Family
2529,8542,1,Expanded_Known_Family,Known_Family_Only
2529,6367,1,Expanded_Known_Family,Potential_Novel_Family
618,11968,1,Potential_Novel_Family,Known_Family_Only
618,1279,1,Potential_Novel_Family,Potential_Novel_Family
618,2428,1,Potential_Novel_Family,Known_Family_Only
6406,9251,1,Known_Family_Only,Potential_Novel_Family
10848,12285,4,Potential_Novel_Family,Expanded_Known_Family
1867,11611,1,Potential_Novel_Family,Potential_Novel_Family
7,12237,1,Expanded_Known_Family,Known_Family_Only
7,10467,1,Expanded_Known_Family,Potential_Novel_Family
7,12578,1,Expanded_Known_Family,Potential_Novel_Family
7,12111,1,Expanded_Known_Family,Expanded_Known_Family
7,3878,1,Expanded_Known_Family,Potential_Novel_Family
7,10133,1,Expanded_Known_Family,Expanded_Known_Family
8195,11798,1,Expanded_Known_Family,Known_Family_Only
268,2716,2,Expanded_Known_Family,Expanded_Known_Family
268,2263,1,Expanded_Known_Family,Expanded_Known_Family
268,3362,1,Expanded_Known_Family,Known_Family_Only
268,8352,1,Expanded_Known_Family,Potential_Novel_Family
268,10982,1,Expanded_Known_Family,Known_Family_Only
268,2843,1,Expanded_Known_Family,Known_Family_Only
1128,6184,1,Potential_Novel_Family,Known_Family_Only
1063,4729,1,Known_Family_Only,Potential_Novel_Family
1063,6981,1,Known_Family_Only,Known_Family_Only
4729,6981,1,Potential_Novel_Family,Known_Family_Only
11175,12286,1,Expanded_Known_Family,Potential_Novel_Family
6215,9705,1,Potential_Novel_Family,Potential_Novel_Family
4755,6249,1,Potential_Novel_Family,Potential_Novel_Family
996,8379,1,Potential_Novel_Family,Expanded_Known_Family
996,8832,1,Potential_Novel_Family,Known_Family_Only
8379,786,1,Expanded_Known_Family,Known_Family_Only
4351,6504,2,Expanded_Known_Family,Expanded_Known_Family
6504,4917,1,Expanded_Known_Family,Potential_Novel_Family
6504,4793,1,Expanded_Known_Family,Potential_Novel_Family
2272,11281,1,Known_Family_Only,Potential_Novel_Family
3996,10328,1,Known_Family_Only,Potential_Novel_Family
6754,8451,1,Potential_Novel_Family,Potential_Novel_Family
8451,6329,1,Potential_Novel_Family,Known_Family_Only
1925,5557,2,Potential_Novel_Family,Known_Family_Only
4509,11478,1,Potential_Novel_Family,Potential_Novel_Family
7786,11249,1,Potential_Novel_Family,Potential_Novel_Family
1169,6124,1,Expanded_Known_Family,Potential_Novel_Family
1169,7717,1,Expanded_Known_Family,Expanded_Known_Family
1169,7649,1,Expanded_Known_Family,Known_Family_Only
1169,5327,1,Expanded_Known_Family,Known_Family_Only
1169,9152,1,Expanded_Known_Family,Potential_Novel_Family
176,6382,2,Expanded_Known_Family,Expanded_Known_Family
9759,11671,1,Known_Family_Only,Potential_Novel_Family
11671,11776,1,Potential_Novel_Family,Known_Family_Only
6982,8532,1,Known_Family_Only,Potential_Novel_Family
5990,9369,1,Known_Family_Only,Potential_Novel_Family
10971,12421,1,Potential_Novel_Family,Potential_Novel_Family
10539,12105,1,Potential_Novel_Family,Known_Family_Only
6473,7280,1,Potential_Novel_Family,Potential_Novel_Family
6473,7208,4,Potential_Novel_Family,Expanded_Known_Family
6473,2492,2,Potential_Novel_Family,Expanded_Known_Family
394,11771,1,Expanded_Known_Family,Known_Family_Only
394,8136,1,Expanded_Known_Family,Potential_Novel_Family
394,4501,1,Expanded_Known_Family,Known_Family_Only
394,4267,1,Expanded_Known_Family,Potential_Novel_Family
394,9328,1,Expanded_Known_Family,Potential_Novel_Family
6493,6874,1,Known_Family_Only,Potential_Novel_Family
622,8005,1,Expanded_Known_Family,Potential_Novel_Family
622,7662,1,Expanded_Known_Family,Potential_Novel_Family
622,9254,1,Expanded_Known_Family,Potential_Novel_Family
622,7002,1,Expanded_Known_Family,Potential_Novel_Family
622,11268,1,Expanded_Known_Family,Potential_Novel_Family
622,5897,1,Expanded_Known_Family,Known_Family_Only
1263,5112,1,Known_Family_Only,Potential_Novel_Family
1263,6592,1,Known_Family_Only,Known_Family_Only
5112,6592,2,Potential_Novel_Family,Known_Family_Only
5112,899,1,Potential_Novel_Family,Potential_Novel_Family
6592,899,1,Known_Family_Only,Potential_Novel_Family
3721,7281,1,Known_Family_Only,Expanded_Known_Family
440,1577,1,Potential_Novel_Family,Potential_Novel_Family
4261,8685,1,Expanded_Known_Family,Potential_Novel_Family
4261,10911,1,Expanded_Known_Family,Known_Family_Only
10681,12832,1,Potential_Novel_Family,Potential_Novel_Family
2916,4153,2,Expanded_Known_Family,Expanded_Known_Family
2916,30,2,Expanded_Known_Family,Potential_Novel_Family
5848,8116,1,Potential_Novel_Family,Known_Family_Only
5848,2935,1,Potential_Novel_Family,Known_Family_Only
8116,1583,1,Known_Family_Only,Potential_Novel_Family
713,10411,1,Potential_Novel_Family,Potential_Novel_Family
713,4586,1,Potential_Novel_Family,Potential_Novel_Family
1583,10972,1,Potential_Novel_Family,Potential_Novel_Family
2151,12849,1,Potential_Novel_Family,Known_Family_Only
1962,5532,1,Potential_Novel_Family,Known_Family_Only
129,8109,2,Expanded_Known_Family,Expanded_Known_Family
129,8495,4,Expanded_Known_Family,Expanded_Known_Family
129,142,1,Expanded_Known_Family,Expanded_Known_Family
129,7863,1,Expanded_Known_Family,Expanded_Known_Family
129,8748,2,Expanded_Known_Family,Expanded_Known_Family
8109,8495,4,Expanded_Known_Family,Expanded_Known_Family
8495,8748,3,Expanded_Known_Family,Expanded_Known_Family
8495,4465,1,Expanded_Known_Family,Potential_Novel_Family
8495,142,1,Expanded_Known_Family,Expanded_Known_Family
8495,2055,1,Expanded_Known_Family,Known_Family_Only
8495,9148,1,Expanded_Known_Family,Potential_Novel_Family
5558,7816,1,Potential_Novel_Family,Known_Family_Only
1001,5671,1,Expanded_Known_Family,Potential_Novel_Family
1001,3868,2,Expanded_Known_Family,Expanded_Known_Family
1001,608,1,Expanded_Known_Family,Known_Family_Only
1001,3686,1,Expanded_Known_Family,Known_Family_Only
1001,6289,1,Expanded_Known_Family,Known_Family_Only
165,6330,4,Expanded_Known_Family,Expanded_Known_Family
165,1871,6,Expanded_Known_Family,Expanded_Known_Family
165,3241,3,Expanded_Known_Family,Known_Family_Only
6330,1871,3,Expanded_Known_Family,Expanded_Known_Family
6330,3241,1,Expanded_Known_Family,Known_Family_Only
8380,3288,1,Expanded_Known_Family,Expanded_Known_Family
7848,7917,1,Potential_Novel_Family,Potential_Novel_Family
4115,10515,1,Potential_Novel_Family,Known_Family_Only
1764,9844,2,Known_Family_Only,Potential_Novel_Family
122,4510,1,Known_Family_Only,Potential_Novel_Family
6474,7178,1,Known_Family_Only,Potential_Novel_Family
6474,338,1,Known_Family_Only,Expanded_Known_Family
5140,23,1,Expanded_Known_Family,Potential_Novel_Family
5140,3337,1,Expanded_Known_Family,Known_Family_Only
5140,7702,1,Expanded_Known_Family,Potential_Novel_Family
2881,2975,1,Potential_Novel_Family,Expanded_Known_Family
2881,2882,1,Potential_Novel_Family,Potential_Novel_Family
2425,11059,1,Potential_Novel_Family,Known_Family_Only
5031,6723,1,Known_Family_Only,Potential_Novel_Family
6066,9786,1,Potential_Novel_Family,Known_Family_Only
4520,3452,1,Potential_Novel_Family,Known_Family_Only
1151,1303,1,Potential_Novel_Family,Known_Family_Only
1151,1425,2,Potential_Novel_Family,Known_Family_Only
1151,1440,1,Potential_Novel_Family,Expanded_Known_Family
1303,1425,1,Known_Family_Only,Known_Family_Only
1637,4624,1,Expanded_Known_Family,Potential_Novel_Family
1637,8893,1,Expanded_Known_Family,Potential_Novel_Family
12177,12611,1,Potential_Novel_Family,Known_Family_Only
1954,11195,1,Expanded_Known_Family,Known_Family_Only
1954,9052,1,Expanded_Known_Family,Potential_Novel_Family
2493,6099,1,Expanded_Known_Family,Potential_Novel_Family
2493,12845,1,Expanded_Known_Family,Known_Family_Only
2493,2598,1,Expanded_Known_Family,Expanded_Known_Family
2493,12292,1,Expanded_Known_Family,Known_Family_Only
2493,4316,1,Expanded_Known_Family,Expanded_Known_Family
2493,9289,1,Expanded_Known_Family,Known_Family_Only
2493,11983,1,Expanded_Known_Family,Known_Family_Only
2493,4934,1,Expanded_Known_Family,Expanded_Known_Family
2493,9867,1,Expanded_Known_Family,Potential_Novel_Family
3741,12327,1,Expanded_Known_Family,Potential_Novel_Family
3741,9870,1,Expanded_Known_Family,Known_Family_Only
3081,6113,2,Expanded_Known_Family,Potential_Novel_Family
5075,8345,10,Expanded_Known_Family,Expanded_Known_Family
2392,6250,1,Known_Family_Only,Potential_Novel_Family
2392,3186,1,Known_Family_Only,Potential_Novel_Family
7292,11710,1,Expanded_Known_Family,Potential_Novel_Family
7292,11201,1,Expanded_Known_Family,Known_Family_Only
7292,11245,1,Expanded_Known_Family,Known_Family_Only
2463,8877,1,Potential_Novel_Family,Potential_Novel_Family
691,3209,1,Known_Family_Only,Potential_Novel_Family
7428,9145,2,Potential_Novel_Family,Expanded_Known_Family
12270,11129,3,Known_Family_Only,Expanded_Known_Family
12270,4833,1,Known_Family_Only,Potential_Novel_Family
7082,10362,1,Known_Family_Only,Potential_Novel_Family
1827,12612,1,Known_Family_Only,Potential_Novel_Family
6834,7314,1,Expanded_Known_Family,Potential_Novel_Family
6834,6138,1,Expanded_Known_Family,Potential_Novel_Family
3293,6067,1,Expanded_Known_Family,Known_Family_Only
3293,3825,1,Expanded_Known_Family,Potential_Novel_Family
2507,4485,1,Potential_Novel_Family,Expanded_Known_Family
4485,4425,1,Expanded_Known_Family,Potential_Novel_Family
477,10009,2,Potential_Novel_Family,Expanded_Known_Family
937,2810,4,Expanded_Known_Family,Expanded_Known_Family
937,4873,1,Expanded_Known_Family,Potential_Novel_Family
937,9278,3,Expanded_Known_Family,Expanded_Known_Family
