composition,family_count,system_frequency,has_novel_family,novel_families
"(3993, 7961, 11795)",3,2,True,[7961]
"(2676, 9006)",2,2,True,"[2676, 9006]"
"(5106, 6196)",2,2,True,[5106]
"(11719, 12553)",2,2,True,[11719]
"(11664, 12169)",2,2,True,"[11664, 12169]"
"(1131, 4098)",2,2,True,[4098]
"(7571, 10051)",2,2,True,[10051]
"(3870, 11263)",2,2,True,[11263]
"(483, 861)",2,2,True,[861]
"(121, 7824)",2,2,True,[7824]
"(7294, 9384)",2,2,True,"[7294, 9384]"
"(1135, 3058)",2,2,True,[3058]
"(2334, 3192)",2,2,True,[3192]
"(7274, 10819)",2,2,True,[7274]
"(38, 7633)",2,2,True,[7633]
"(574, 603)",2,2,True,[603]
"(1612, 2404)",2,2,True,[2404]
"(4275, 7324)",2,2,True,[4275]
"(4655, 5359)",2,2,True,[4655]
"(7686, 9428)",2,2,True,[7686]
"(7205, 12817)",2,2,True,[12817]
"(2381, 6577)",2,2,True,[6577]
"(5636, 8556)",2,2,True,[5636]
"(3204, 8738)",2,2,True,[3204]
"(2234, 12035)",2,2,True,[2234]
"(674, 3253)",2,2,True,[3253]
"(8240, 9363)",2,2,True,[9363]
"(1376, 5260)",2,2,True,[1376]
"(1139, 4982, 9166)",3,2,True,[9166]
"(4667, 5898)",2,2,True,[4667]
"(6281, 11947)",2,2,True,[6281]
"(8372, 9991)",2,2,True,[9991]
"(4216, 4967)",2,2,True,[4967]
"(3154, 5279)",2,2,True,[3154]
"(2958, 3190)",2,2,True,[2958]
"(5791, 9548)",2,2,True,"[5791, 9548]"
"(2492, 6473)",2,2,True,[6473]
"(1315, 4447)",2,2,True,[1315]
"(3554, 6643)",2,2,True,[3554]
"(6146, 8431)",2,2,True,[6146]
"(710, 2530)",2,2,True,[2530]
"(3099, 5386)",2,2,True,[3099]
"(5917, 8726)",2,2,True,"[5917, 8726]"
"(2884, 3287, 5216, 6266)",4,2,True,[3287]
"(11992, 12164)",2,2,True,"[11992, 12164]"
"(2569, 7299)",2,2,True,[2569]
"(694, 2374)",2,2,True,[694]
"(1573, 9069)",2,2,True,[1573]
"(3080, 9911)",2,2,True,[3080]
"(6740, 7860)",2,2,True,"[6740, 7860]"
"(2044, 6884)",2,2,True,[6884]
"(912, 8425)",2,2,True,"[912, 8425]"
"(5998, 6359)",2,2,True,"[5998, 6359]"
"(2698, 10096)",2,2,True,[2698]
"(2892, 8161)",2,2,True,[8161]
"(1036, 2781)",2,2,True,[2781]
"(1009, 1229)",2,2,True,[1009]
"(10291, 12100)",2,2,True,[12100]
"(85, 1782)",2,2,True,"[85, 1782]"
"(3727, 8986)",2,2,True,[8986]
"(12112, 12518)",2,2,True,[12518]
"(490, 1803, 2040)",3,2,True,[2040]
"(6961, 8329)",2,2,True,[8329]
"(1266, 2859)",2,2,True,"[1266, 2859]"
"(11807, 12165)",2,2,True,[11807]
"(7340, 10262)",2,2,True,[10262]
"(3974, 10047)",2,2,True,[10047]
"(4232, 7275)",2,2,True,[7275]
"(5505, 5538)",2,2,True,[5538]
"(7228, 8481)",2,2,True,[8481]
"(2640, 7620)",2,2,True,[7620]
"(3823, 7843)",2,2,True,[3823]
"(4992, 6647)",2,2,True,[4992]
"(3407, 5967)",2,2,True,[3407]
"(819, 10182)",2,2,True,[10182]
"(1079, 2437)",2,2,True,[2437]
"(6558, 8351)",2,2,True,[8351]
"(1095, 5931)",2,2,True,[1095]
"(4225, 8590)",2,2,True,[8590]
"(1514, 6910)",2,2,True,[6910]
"(2600, 5923)",2,2,True,[2600]
"(2640, 7365)",2,2,True,[7365]
"(6242, 10791)",2,2,True,[6242]
"(538, 1973)",2,2,True,[1973]
"(2710, 6163)",2,2,True,[2710]
"(938, 8401)",2,2,True,[8401]
"(4697, 5862)",2,2,True,[4697]
"(6958, 7241)",2,2,True,"[6958, 7241]"
"(815, 3761)",2,2,True,[815]
"(8218, 8341)",2,2,True,[8218]
"(4148, 4433)",2,2,True,[4148]
"(7773, 9358)",2,2,True,[7773]
"(5782, 6661)",2,2,True,[6661]
"(5394, 10822)",2,2,True,"[5394, 10822]"
"(3989, 9300)",2,2,True,[3989]
"(324, 12147)",2,2,True,[12147]
"(451, 1759)",2,2,True,[1759]
"(4018, 11485)",2,2,True,[4018]
"(11067, 12539)",2,2,True,[12539]
"(9931, 11906)",2,2,True,[9931]
"(3822, 4060)",2,2,True,"[3822, 4060]"
"(3762, 3922, 4027)",3,2,True,[3922]
"(4552, 7113)",2,2,True,[4552]
"(471, 8843)",2,2,True,[8843]
"(7582, 9168)",2,2,True,[9168]
"(1812, 9476)",2,2,True,[9476]
"(62, 5578)",2,2,True,[5578]
"(2764, 7581)",2,2,True,[2764]
"(6995, 11099)",2,2,True,[11099]
"(778, 1742)",2,2,True,[1742]
"(1035, 2118, 4817)",3,2,True,[4817]
