composition,family_count,system_frequency,has_novel_family,novel_families
"(4981, 8678)",2,1,True,[4981]
"(9937, 14093)",2,1,True,"[9937, 14093]"
"(8259, 11328, 11441)",3,1,True,[11328]
"(12123, 13648)",2,1,True,"[12123, 13648]"
"(8822, 9894)",2,1,True,[9894]
"(8409, 13647)",2,1,True,[8409]
"(3550, 10015)",2,1,True,"[3550, 10015]"
"(378, 3591)",2,1,False,[]
"(3233, 11600)",2,1,True,[11600]
"(6674, 7414)",2,1,True,"[6674, 7414]"
"(1818, 3146)",2,1,False,[]
"(21, 408)",2,1,True,[408]
"(7216, 12275)",2,1,True,"[7216, 12275]"
"(318, 954, 954, 3247, 5111)",5,1,False,[]
"(495, 13666)",2,1,False,[]
"(3997, 11472)",2,1,True,"[3997, 11472]"
"(507, 777, 2451, 2883, 3496, 4244, 5342, 8557)",8,1,False,[]
"(2812, 9109)",2,1,True,[2812]
"(4977, 5964)",2,1,False,[]
"(11203, 12932)",2,1,False,[]
"(3147, 7624, 8680)",3,1,False,[]
"(5971, 9259)",2,1,True,[9259]
"(2874, 7492)",2,1,False,[]
"(7965, 12184)",2,1,True,[12184]
"(5346, 7217)",2,1,True,[7217]
"(9637, 14276)",2,1,True,[9637]
"(983, 4883)",2,1,False,[]
"(1357, 5086)",2,1,True,[5086]
"(2203, 7817)",2,1,True,[7817]
"(4593, 6954, 8940)",3,1,True,[6954]
"(3570, 9471)",2,1,True,[9471]
"(2181, 4880)",2,1,True,[2181]
"(3656, 9047)",2,1,True,[9047]
"(6694, 9295)",2,1,True,[9295]
"(4982, 7464)",2,1,True,[7464]
"(1357, 13061)",2,1,True,[13061]
"(623, 2489)",2,1,True,[2489]
"(778, 9204)",2,1,True,[9204]
"(6857, 10061)",2,1,True,[10061]
"(8679, 11434)",2,1,True,[11434]
"(880, 12530, 12962)",3,1,False,[]
"(2408, 6955)",2,1,True,[6955]
"(728, 8294)",2,1,False,[]
"(3376, 10036)",2,1,False,[]
"(6496, 13397)",2,1,True,[13397]
"(8332, 11699)",2,1,True,"[8332, 11699]"
"(12686, 13534)",2,1,True,[12686]
"(788, 3730)",2,1,True,[788]
"(5948, 11788)",2,1,True,[11788]
"(3593, 7844)",2,1,True,[7844]
"(6461, 13652)",2,1,True,[13652]
"(13760, 14236)",2,1,True,"[13760, 14236]"
"(2298, 5074, 10825)",3,1,True,[10825]
"(2022, 10109)",2,1,True,[10109]
"(1606, 6863)",2,1,True,[6863]
"(1012, 3101)",2,1,True,[3101]
"(9212, 9304)",2,1,True,"[9212, 9304]"
"(7730, 12692)",2,1,True,[7730]
"(9443, 13819)",2,1,True,"[9443, 13819]"
"(4025, 11054)",2,1,True,[11054]
"(10442, 10442)",2,1,True,[10442]
"(4543, 11012)",2,1,True,[4543]
"(11821, 13852)",2,1,True,[11821]
"(5408, 13584)",2,1,True,[5408]
"(3540, 13062)",2,1,True,[3540]
"(645, 3783)",2,1,False,[]
"(2010, 4919)",2,1,False,[]
"(11, 10025)",2,1,True,[10025]
"(8102, 14099)",2,1,True,[8102]
"(685, 5770)",2,1,True,[5770]
"(5135, 6116, 6626)",3,1,True,[6116]
"(5222, 10367)",2,1,False,[]
"(5390, 10026)",2,1,True,[10026]
"(325, 925, 2614)",3,1,True,[325]
"(1403, 10098)",2,1,True,[10098]
"(7350, 12349)",2,1,True,[7350]
"(9052, 11509)",2,1,False,[]
"(3115, 13363)",2,1,True,[13363]
"(6032, 8715)",2,1,False,[]
"(6646, 11011)",2,1,True,[6646]
"(2528, 4425)",2,1,False,[]
"(578, 1352, 2901)",3,1,True,[2901]
"(1247, 4176)",2,1,True,"[1247, 4176]"
"(587, 12236)",2,1,True,[12236]
"(4592, 14275)",2,1,True,[4592]
"(453, 2267, 4154)",3,1,False,[]
"(7079, 11669)",2,1,True,"[7079, 11669]"
"(3430, 6059)",2,1,True,[3430]
"(2155, 3018)",2,1,False,[]
"(421, 6529)",2,1,True,[421]
"(4048, 13619)",2,1,True,[13619]
"(920, 1214, 2235)",3,1,True,"[920, 2235]"
"(1177, 12545)",2,1,True,[12545]
"(513, 13217)",2,1,True,[13217]
"(10945, 12867)",2,1,True,[12867]
"(2109, 3983)",2,1,False,[]
"(5672, 11869)",2,1,True,[11869]
"(96, 1945)",2,1,False,[]
"(1500, 7816)",2,1,True,[7816]
"(11202, 13646)",2,1,True,"[11202, 13646]"
"(1512, 3712)",2,1,True,[3712]
"(1870, 12307)",2,1,False,[]
"(7809, 8646)",2,1,True,[8646]
"(1383, 3219)",2,1,False,[]
"(5907, 7593)",2,1,True,"[5907, 7593]"
"(12544, 13557)",2,1,True,[12544]
"(7623, 11471)",2,1,True,[11471]
"(1878, 5577, 13449)",3,1,False,[]
"(1357, 13291)",2,1,True,[13291]
"(385, 8868)",2,1,False,[]
"(5149, 8166)",2,1,False,[]
"(815, 5556)",2,1,True,[5556]
"(8681, 11670)",2,1,True,[8681]
"(880, 5650, 6918)",3,1,True,[5650]
"(50, 7912)",2,1,True,[7912]
"(2253, 5263)",2,1,False,[]
"(9230, 10625)",2,1,True,"[9230, 10625]"
"(786, 2875)",2,1,False,[]
"(7911, 11564)",2,1,False,[]
"(4615, 10946)",2,1,True,[4615]
"(2525, 4155)",2,1,False,[]
"(6363, 7930)",2,1,False,[]
"(5377, 7286)",2,1,True,[7286]
"(2088, 2455)",2,1,True,"[2088, 2455]"
"(416, 550)",2,1,True,[550]
"(3149, 10696)",2,1,True,"[3149, 10696]"
"(2635, 7116)",2,1,True,[7116]
"(1196, 9788)",2,1,False,[]
"(3112, 12868)",2,1,True,[12868]
"(1151, 10403)",2,1,True,[10403]
"(10898, 12157)",2,1,False,[]
"(7183, 7183)",2,1,False,[]
"(5175, 14015)",2,1,True,"[5175, 14015]"
"(5674, 13541)",2,1,False,[]
"(5081, 8869)",2,1,True,[8869]
"(799, 799)",2,1,False,[]
"(6573, 9714)",2,1,True,[6573]
"(832, 841)",2,1,True,[832]
"(1071, 5112)",2,1,True,[5112]
"(8759, 12999)",2,1,True,[12999]
"(13284, 13685)",2,1,True,[13685]
"(5649, 7691)",2,1,True,[5649]
"(322, 13219)",2,1,True,[13219]
"(1265, 2155)",2,1,True,[1265]
"(121, 10819)",2,1,True,[10819]
"(1058, 2653)",2,1,True,[1058]
"(553, 11533)",2,1,True,[553]
"(8480, 12751)",2,1,False,[]
"(13398, 13398)",2,1,True,[13398]
"(647, 12218)",2,1,False,[]
"(1081, 1897)",2,1,False,[]
"(260, 4935)",2,1,True,[260]
"(319, 873)",2,1,False,[]
"(12960, 13187)",2,1,True,[12960]
"(1183, 7733)",2,1,False,[]
"(786, 1591, 2875)",3,1,True,[1591]
"(286, 883)",2,1,False,[]
"(5673, 8871)",2,1,True,"[5673, 8871]"
"(67, 405)",2,1,True,[405]
"(267, 5328, 5618, 7407)",4,1,False,[]
"(9821, 12056)",2,1,True,[9821]
"(2090, 4578)",2,1,False,[]
"(2332, 7223, 8204)",3,1,False,[]
"(318, 954, 2751)",3,1,False,[]
"(467, 1272)",2,1,False,[]
"(9028, 10910)",2,1,True,[10910]
"(45, 1307)",2,1,False,[]
"(5625, 6379)",2,1,True,[5625]
"(1369, 1384)",2,1,False,[]
"(2836, 9675)",2,1,True,"[2836, 9675]"
"(349, 8941)",2,1,False,[]
"(262, 350, 450, 3691, 6239, 7404, 8330, 10091)",8,1,True,[3691]
"(473, 9598)",2,1,False,[]
"(13517, 14105)",2,1,True,[13517]
"(1850, 7722)",2,1,False,[]
"(806, 12405)",2,1,True,[806]
"(3311, 5031)",2,1,True,[5031]
"(379, 6497)",2,1,True,[6497]
"(4294, 4445)",2,1,True,[4294]
"(1990, 2688, 3977, 7881)",4,1,False,[]
"(1094, 2740)",2,1,False,[]
"(2784, 7182)",2,1,True,"[2784, 7182]"
"(58, 11582)",2,1,False,[]
"(1959, 7257)",2,1,False,[]
"(1968, 8471)",2,1,True,[8471]
"(2186, 10852)",2,1,True,[2186]
"(747, 4363)",2,1,False,[]
"(11442, 11953)",2,1,True,"[11442, 11953]"
"(2109, 4330)",2,1,False,[]
"(848, 4469)",2,1,True,[4469]
"(1012, 3127, 4024)",3,1,True,[4024]
"(1919, 3680)",2,1,False,[]
"(3781, 8333)",2,1,True,[3781]
"(3833, 3849)",2,1,True,[3833]
"(381, 5615)",2,1,False,[]
"(6769, 7625)",2,1,True,[6769]
"(2884, 6188)",2,1,True,[2884]
"(212, 648, 2982, 3252, 8716)",5,1,True,[2982]
"(9205, 9205)",2,1,False,[]
"(299, 2557, 4093, 8909)",4,1,False,[]
"(1995, 4544)",2,1,True,[1995]
"(11502, 12217)",2,1,True,[11502]
"(500, 2059, 2211, 4425)",4,1,False,[]
"(4321, 10016)",2,1,True,[10016]
"(6562, 9975)",2,1,True,[6562]
"(1794, 9027, 12605)",3,1,True,[1794]
"(3811, 12253)",2,1,True,[12253]
"(725, 5641)",2,1,True,[5641]
"(2080, 2525)",2,1,True,[2080]
"(2799, 7318)",2,1,False,[]
"(3901, 4494, 8905)",3,1,True,[4494]
"(5046, 11532)",2,1,True,[11532]
"(7626, 13481)",2,1,True,"[7626, 13481]"
"(6140, 9229)",2,1,True,"[6140, 9229]"
"(2665, 5032, 9515)",3,1,True,[9515]
"(4977, 9372, 11956)",3,1,False,[]
"(252, 286, 5307)",3,1,True,[5307]
"(8831, 9567)",2,1,True,[8831]
"(261, 2109, 4070, 5492, 8557)",5,1,False,[]
"(1089, 2264, 4356)",3,1,False,[]
"(8486, 12796)",2,1,True,[12796]
"(1425, 1853)",2,1,True,[1853]
"(338, 983, 2741, 3822, 9078)",5,1,True,"[2741, 9078]"
"(2820, 4595)",2,1,False,[]
"(2096, 11700)",2,1,True,[11700]
"(1815, 2885)",2,1,True,[2885]
"(1481, 2218)",2,1,False,[]
"(678, 9371)",2,1,True,[9371]
"(7149, 12055)",2,1,True,"[7149, 12055]"
"(5701, 6059, 6669)",3,1,False,[]
"(1471, 10432, 13218)",3,1,True,[10432]
"(5007, 5526)",2,1,True,[5007]
"(2950, 4104)",2,1,True,[4104]
"(7406, 10012)",2,1,True,"[7406, 10012]"
"(4389, 5695)",2,1,False,[]
"(570, 570)",2,1,False,[]
"(6531, 8410)",2,1,True,[6531]
"(5331, 11085)",2,1,True,[5331]
"(1387, 13750)",2,1,True,[1387]
"(404, 1707, 3725)",3,1,True,[1707]
"(2114, 3166)",2,1,True,[3166]
"(10668, 11479)",2,1,True,[10668]
"(393, 13631)",2,1,True,[393]
"(13139, 13419)",2,1,True,[13139]
"(2096, 2413)",2,1,False,[]
"(1475, 1584)",2,1,False,[]
"(3368, 8071)",2,1,True,[3368]
"(100, 1593, 3211, 6154)",4,1,True,"[100, 1593, 6154]"
"(1322, 5359, 6903, 7855)",4,1,False,[]
"(4212, 9419)",2,1,True,"[4212, 9419]"
"(7238, 13519)",2,1,True,"[7238, 13519]"
"(64, 205, 818, 1188, 7761, 10029)",6,1,True,[7761]
"(333, 362)",2,1,False,[]
"(2314, 5322)",2,1,True,[5322]
"(4327, 8352)",2,1,True,[4327]
"(3880, 8437)",2,1,False,[]
"(6387, 13006)",2,1,True,[13006]
"(2315, 5970)",2,1,True,[5970]
"(4032, 12918)",2,1,True,[12918]
"(11653, 12837)",2,1,True,[12837]
"(6348, 10527)",2,1,True,[10527]
"(1427, 5099)",2,1,False,[]
"(2786, 12197)",2,1,True,"[2786, 12197]"
"(2421, 2832)",2,1,False,[]
"(35, 4938)",2,1,True,[4938]
"(219, 1324)",2,1,False,[]
"(361, 5264, 7244)",3,1,False,[]
"(2906, 3296, 9615)",3,1,True,[2906]
"(7225, 10794)",2,1,True,[7225]
"(25, 10163)",2,1,True,[10163]
"(5130, 7566)",2,1,True,[5130]
"(9413, 10826)",2,1,True,[9413]
"(4311, 8244)",2,1,True,[4311]
"(2475, 9091)",2,1,True,[2475]
"(1481, 4048)",2,1,False,[]
"(138, 7296)",2,1,True,[7296]
"(13850, 13878)",2,1,True,[13878]
"(4868, 8661)",2,1,True,[8661]
"(1798, 13886)",2,1,True,[13886]
"(9616, 10292)",2,1,True,[9616]
"(8486, 10675)",2,1,True,[10675]
"(4670, 8174)",2,1,True,[4670]
"(192, 3968)",2,1,True,[3968]
"(263, 275)",2,1,True,[263]
"(923, 1455)",2,1,False,[]
"(6677, 9213)",2,1,False,[]
"(2064, 4552)",2,1,True,[4552]
"(7272, 10740)",2,1,True,"[7272, 10740]"
"(6093, 7382)",2,1,True,[7382]
"(5100, 6545)",2,1,True,[6545]
"(10028, 11733)",2,1,True,"[10028, 11733]"
"(5753, 7534)",2,1,True,[5753]
"(11734, 13549)",2,1,True,"[11734, 13549]"
"(6564, 11028)",2,1,True,[11028]
"(2854, 10635)",2,1,True,[10635]
"(8956, 11059)",2,1,True,[8956]
"(1389, 6544)",2,1,True,"[1389, 6544]"
"(3284, 3285)",2,1,True,[3285]
"(3839, 10447)",2,1,True,[10447]
"(1598, 13818)",2,1,False,[]
"(4135, 11659)",2,1,True,[11659]
"(4181, 12258)",2,1,True,[12258]
"(392, 8017)",2,1,False,[]
"(8244, 12738)",2,1,True,[12738]
"(11908, 12100)",2,1,True,[11908]
"(10345, 11582)",2,1,True,[10345]
"(4213, 6254)",2,1,True,[4213]
"(5873, 7333)",2,1,True,"[5873, 7333]"
"(607, 1368)",2,1,True,[1368]
"(5999, 7450)",2,1,False,[]
"(13851, 14277)",2,1,True,[14277]
"(2861, 8703)",2,1,False,[]
"(1779, 7890)",2,1,True,[7890]
"(1124, 5532)",2,1,True,[5532]
"(6572, 12032)",2,1,True,[12032]
"(5737, 11961)",2,1,True,[11961]
"(9540, 10118)",2,1,True,"[9540, 10118]"
"(6168, 9214)",2,1,True,[9214]
"(1213, 4967, 5938)",3,1,True,"[1213, 4967, 5938]"
"(3839, 9912)",2,1,True,[9912]
"(4988, 10375)",2,1,True,"[4988, 10375]"
"(5714, 8182, 13138)",3,1,True,[5714]
"(12525, 13032)",2,1,True,"[12525, 13032]"
"(2315, 12838)",2,1,False,[]
"(10448, 10795)",2,1,True,[10795]
"(6778, 12658)",2,1,True,[6778]
"(9613, 9952)",2,1,True,[9613]
"(2255, 8002)",2,1,True,"[2255, 8002]"
"(5324, 10533)",2,1,True,[10533]
"(10892, 11141)",2,1,True,"[10892, 11141]"
"(5512, 8017)",2,1,True,[5512]
"(5998, 9789)",2,1,True,[5998]
"(3790, 5038)",2,1,True,[3790]
"(11485, 11934)",2,1,True,"[11485, 11934]"
"(2359, 10526)",2,1,True,[10526]
"(6678, 10370)",2,1,True,"[6678, 10370]"
"(4968, 7894)",2,1,True,[4968]
"(1745, 5233)",2,1,True,[1745]
"(3260, 4938)",2,1,True,"[3260, 4938]"
"(8961, 13550)",2,1,True,[8961]
"(2189, 6995)",2,1,True,[6995]
"(125, 7415)",2,1,True,[7415]
"(1257, 2799)",2,1,False,[]
"(1435, 3435, 4922)",3,1,True,"[3435, 4922]"
"(802, 5584)",2,1,True,[802]
"(3274, 9614)",2,1,True,[9614]
"(7050, 11308)",2,1,True,[11308]
"(11737, 13550)",2,1,False,[]
"(4525, 5610)",2,1,True,[5610]
"(3560, 8422)",2,1,True,"[3560, 8422]"
"(7038, 11064)",2,1,False,[]
"(247, 2101, 2289, 3129)",4,1,True,[2289]
"(6255, 12585)",2,1,True,[6255]
"(13491, 14139)",2,1,True,[14139]
"(7363, 9353)",2,1,True,"[7363, 9353]"
"(4923, 6897)",2,1,True,"[4923, 6897]"
"(630, 2144)",2,1,False,[]
"(9277, 10036)",2,1,True,[9277]
"(5044, 6936)",2,1,True,"[5044, 6936]"
"(6657, 6798)",2,1,True,[6798]
"(955, 10162)",2,1,True,[10162]
"(7795, 9492)",2,1,True,"[7795, 9492]"
"(12548, 13605)",2,1,False,[]
"(7236, 10446)",2,1,True,"[7236, 10446]"
"(1715, 13947)",2,1,True,[13947]
"(7237, 7477, 12168)",3,1,True,"[7237, 12168]"
"(4432, 6446)",2,1,True,[6446]
"(416, 709)",2,1,True,[709]
"(65, 65)",2,1,False,[]
"(11996, 13204)",2,1,True,[11996]
"(7568, 9061)",2,1,True,[9061]
"(5808, 12914)",2,1,True,[5808]
"(2695, 4857)",2,1,True,[2695]
"(11680, 14113)",2,1,True,[14113]
"(8072, 11856)",2,1,True,"[8072, 11856]"
"(4333, 11452)",2,1,True,"[4333, 11452]"
"(6634, 13660)",2,1,True,"[6634, 13660]"
"(2939, 6745)",2,1,True,[2939]
"(8704, 8970)",2,1,False,[]
"(2789, 13304)",2,1,True,[2789]
"(5533, 10119)",2,1,True,[5533]
"(708, 8450)",2,1,True,[8450]
"(5741, 7970)",2,1,True,[7970]
"(9476, 12391, 13797)",3,1,True,[13797]
"(8976, 10706)",2,1,True,[8976]
"(2495, 2546)",2,1,True,[2495]
"(2130, 11455)",2,1,True,"[2130, 11455]"
"(4743, 5488)",2,1,True,[5488]
"(487, 507)",2,1,False,[]
"(3562, 5850, 9617, 9953)",4,1,True,"[5850, 9617]"
"(98, 3451)",2,1,True,[98]
"(3226, 4722)",2,1,True,[4722]
"(11990, 13887)",2,1,True,[11990]
"(2038, 2076)",2,1,True,"[2038, 2076]"
"(12586, 13972)",2,1,True,[13972]
"(5101, 7639)",2,1,True,[5101]
"(12845, 13591)",2,1,True,"[12845, 13591]"
"(4741, 7760)",2,1,True,"[4741, 7760]"
"(6568, 9117)",2,1,True,[9117]
"(917, 1646)",2,1,False,[]
"(4527, 10346)",2,1,True,"[4527, 10346]"
"(3977, 10864)",2,1,False,[]
"(11163, 13455)",2,1,True,[13455]
"(3769, 10120)",2,1,True,[10120]
"(7354, 9421)",2,1,True,[9421]
"(4577, 8962)",2,1,True,"[4577, 8962]"
"(7335, 12069)",2,1,True,"[7335, 12069]"
"(204, 1565, 8451)",3,1,False,[]
"(1948, 14151)",2,1,True,[1948]
"(12170, 14029)",2,1,False,[]
"(6800, 13140)",2,1,True,[13140]
"(11950, 12381)",2,1,True,[12381]
"(7929, 13252)",2,1,False,[]
"(2241, 6419)",2,1,True,"[2241, 6419]"
"(5033, 8770)",2,1,True,[8770]
"(135, 778)",2,1,False,[]
"(4033, 7334)",2,1,True,[4033]
"(3, 6102)",2,1,True,[6102]
"(227, 1415, 8073, 10772)",4,1,True,[8073]
"(4723, 10133)",2,1,True,[10133]
"(6658, 9875)",2,1,True,[6658]
"(1876, 7388)",2,1,True,[1876]
"(390, 3369)",2,1,True,[390]
"(5571, 9541)",2,1,False,[]
"(141, 3973, 7569)",3,1,True,"[3973, 7569]"
"(1111, 7274)",2,1,True,[7274]
"(2911, 10067, 10561, 11708)",4,1,False,[]
"(2030, 5339, 8173)",3,1,True,"[2030, 5339, 8173]"
"(11609, 13850)",2,1,False,[]
"(7829, 10797)",2,1,True,"[7829, 10797]"
"(28, 2608)",2,1,True,[2608]
"(442, 772)",2,1,True,[442]
"(1935, 5586)",2,1,True,[5586]
"(1403, 3194, 6604)",3,1,True,[6604]
"(2267, 4187)",2,1,False,[]
"(4405, 8527)",2,1,True,[8527]
"(5234, 9493, 11253)",3,1,True,"[5234, 9493, 11253]"
"(121, 11487)",2,1,False,[]
"(2525, 3389)",2,1,False,[]
"(417, 1186)",2,1,False,[]
"(6032, 11058)",2,1,True,[11058]
"(1208, 2807)",2,1,True,[1208]
"(2926, 12697)",2,1,True,[12697]
"(2307, 10963)",2,1,True,[10963]
"(7375, 10012)",2,1,True,[10012]
"(729, 5978)",2,1,False,[]
"(5970, 11104)",2,1,True,[5970]
"(7858, 12472)",2,1,True,[12472]
"(9874, 13341)",2,1,True,[9874]
"(238, 6946, 9728)",3,1,False,[]
"(1310, 12388)",2,1,True,[1310]
"(5253, 6217)",2,1,True,[5253]
"(741, 1081, 10118)",3,1,True,[10118]
"(1048, 2992)",2,1,True,[2992]
"(165, 3522, 9420, 11287)",4,1,True,[165]
"(5186, 9583, 13455)",3,1,True,[13455]
"(3944, 4625)",2,1,True,[4625]
"(5513, 5631)",2,1,True,[5631]
"(3837, 4136)",2,1,True,[3837]
"(21, 4759)",2,1,False,[]
"(2915, 8870)",2,1,False,[]
"(2682, 2746, 5095, 5362)",4,1,False,[]
"(7032, 10964)",2,1,True,[10964]
"(5092, 10039)",2,1,True,"[5092, 10039]"
"(6418, 7567)",2,1,True,[6418]
"(25, 6896)",2,1,True,[6896]
"(766, 904, 1304)",3,1,False,[]
"(5779, 12774)",2,1,True,[12774]
"(145, 10376)",2,1,True,[145]
"(6727, 9213)",2,1,False,[]
"(1778, 3280)",2,1,False,[]
"(1242, 4312, 7898)",3,1,True,[7898]
"(8207, 10602)",2,1,True,[10602]
"(6655, 9527)",2,1,True,[9527]
"(1313, 7273)",2,1,True,[7273]
"(10927, 12977)",2,1,True,"[10927, 12977]"
"(13265, 13265)",2,1,True,[13265]
"(1149, 4010)",2,1,True,[4010]
"(156, 1644, 1768)",3,1,True,[1768]
"(2728, 12169)",2,1,False,[]
"(9038, 9278)",2,1,True,[9038]
"(11163, 12836, 13275, 13694)",4,1,False,[]
"(5559, 7239)",2,1,True,"[5559, 7239]"
"(871, 1653, 2525)",3,1,True,[1653]
"(5037, 6272)",2,1,True,"[5037, 6272]"
"(9583, 10705)",2,1,True,[10705]
"(799, 7790)",2,1,True,[7790]
"(382, 526)",2,1,True,"[382, 526]"
"(103, 5029)",2,1,False,[]
"(3213, 5571)",2,1,False,[]
"(5785, 14271)",2,1,True,[14271]
"(157, 4199, 9694, 10204)",4,1,True,[10204]
"(4526, 10020)",2,1,False,[]
"(5388, 12134)",2,1,True,[12134]
"(815, 3382)",2,1,True,[3382]
"(2626, 6935)",2,1,True,[6935]
"(932, 8628)",2,1,True,[8628]
"(853, 9651)",2,1,False,[]
"(4161, 12745)",2,1,True,[12745]
"(10269, 11855)",2,1,True,[11855]
"(3030, 10113)",2,1,True,[3030]
"(7967, 12657)",2,1,True,[7967]
"(14, 1412)",2,1,False,[]
"(1732, 4308)",2,1,False,[]
"(9379, 10104)",2,1,True,[10104]
"(1309, 1784)",2,1,True,[1309]
"(1490, 8039)",2,1,True,[8039]
"(3225, 7861)",2,1,False,[]
"(8385, 8957)",2,1,True,"[8385, 8957]"
"(133, 133)",2,1,False,[]
"(1922, 3465)",2,1,False,[]
"(6258, 6776)",2,1,False,[]
"(10259, 10767)",2,1,True,[10259]
"(2552, 8921)",2,1,True,"[2552, 8921]"
"(1178, 4706)",2,1,True,"[1178, 4706]"
"(8399, 8849)",2,1,True,[8849]
"(8767, 11850)",2,1,True,[8767]
"(7895, 12553)",2,1,True,"[7895, 12553]"
"(2016, 5975)",2,1,True,[2016]
"(13517, 13561)",2,1,True,[13517]
"(3857, 9538)",2,1,True,"[3857, 9538]"
"(42, 2944)",2,1,False,[]
"(5067, 5844)",2,1,True,[5844]
"(3284, 4631)",2,1,False,[]
"(8534, 9691)",2,1,True,[9691]
"(6042, 11060)",2,1,True,[6042]
"(4160, 5676)",2,1,True,[5676]
"(1464, 4826)",2,1,True,[4826]
"(1881, 10836)",2,1,True,[1881]
"(7, 360, 822, 6774)",4,1,True,[6774]
"(2461, 11737)",2,1,True,[2461]
"(10481, 13030)",2,1,True,[10481]
"(983, 3470)",2,1,True,[3470]
"(6032, 7741)",2,1,False,[]
"(4790, 8350)",2,1,True,"[4790, 8350]"
"(8386, 10075)",2,1,True,[8386]
"(7030, 9950)",2,1,True,"[7030, 9950]"
"(2183, 4893)",2,1,True,[2183]
"(2019, 4106)",2,1,True,[2019]
"(10601, 11285)",2,1,True,[10601]
"(3920, 9243)",2,1,False,[]
"(1377, 9692, 10636)",3,1,True,[10636]
"(5374, 11963)",2,1,True,[5374]
"(1500, 7821)",2,1,True,[7821]
"(1881, 10114)",2,1,True,[1881]
"(411, 4217)",2,1,False,[]
"(10344, 11484)",2,1,True,[11484]
"(7957, 8175)",2,1,True,"[7957, 8175]"
"(9802, 12068)",2,1,False,[]
"(5843, 6467)",2,1,True,[6467]
"(6053, 13167)",2,1,True,[13167]
"(8557, 13518)",2,1,True,[13518]
"(1506, 6002)",2,1,False,[]
"(4718, 14019)",2,1,True,[14019]
"(3756, 6998)",2,1,True,[6998]
"(3945, 4453)",2,1,True,"[3945, 4453]"
"(5846, 11217)",2,1,True,[5846]
"(7896, 13066)",2,1,True,"[7896, 13066]"
"(588, 3204)",2,1,False,[]
"(6709, 7271)",2,1,True,[6709]
"(1186, 6543)",2,1,True,[6543]
"(1149, 8660)",2,1,False,[]
"(1812, 3132, 4867)",3,1,True,"[1812, 4867]"
"(4057, 8731)",2,1,True,[4057]
"(125, 1219, 3972)",3,1,False,[]
"(181, 3890, 6844)",3,1,True,[6844]
"(485, 525)",2,1,False,[]
"(2391, 10116)",2,1,True,[2391]
"(1990, 4467)",2,1,False,[]
"(10562, 12413)",2,1,True,[12413]
"(8438, 10962, 13374)",3,1,True,[13374]
"(4431, 10076)",2,1,True,[4431]
"(1705, 1713)",2,1,True,"[1705, 1713]"
"(2075, 10600)",2,1,False,[]
"(536, 3300)",2,1,False,[]
"(13108, 13301)",2,1,True,"[13108, 13301]"
"(1625, 4158)",2,1,False,[]
"(2288, 2348)",2,1,False,[]
"(3901, 7332)",2,1,True,[7332]
"(10, 2761, 4023)",3,1,False,[]
"(7443, 11540)",2,1,True,[7443]
"(5893, 7502)",2,1,True,[5893]
"(33, 1691, 2276, 3791, 6796)",5,1,True,[3791]
"(829, 2269)",2,1,True,[2269]
"(310, 8594)",2,1,True,[8594]
"(2632, 5152)",2,1,False,[]
"(10203, 11364)",2,1,True,[10203]
"(4905, 5361)",2,1,True,"[4905, 5361]"
"(11878, 14020)",2,1,True,"[11878, 14020]"
"(13373, 14193)",2,1,True,"[13373, 14193]"
"(1267, 9352)",2,1,True,[1267]
"(10479, 10925)",2,1,False,[]
"(1069, 11103)",2,1,True,[11103]
"(150, 7031)",2,1,False,[]
"(627, 5070, 11550)",3,1,True,"[627, 5070]"
"(5874, 12620)",2,1,True,[5874]
"(5530, 9987)",2,1,True,[9987]
"(2938, 11486)",2,1,True,[2938]
"(983, 3398)",2,1,True,[3398]
"(71, 12101)",2,1,False,[]
"(6324, 7928)",2,1,True,[7928]
"(1149, 3130)",2,1,False,[]
"(50, 1870)",2,1,False,[]
"(10563, 14150)",2,1,True,[14150]
"(5571, 9457)",2,1,True,[9457]
"(2100, 2943)",2,1,True,[2100]
"(1977, 4454)",2,1,True,[4454]
"(8314, 11712)",2,1,True,[8314]
"(12529, 13741)",2,1,False,[]
"(5991, 7771)",2,1,False,[]
"(7418, 10771)",2,1,True,[10771]
"(5487, 10926)",2,1,True,"[5487, 10926]"
"(6573, 13340)",2,1,True,"[6573, 13340]"
"(2377, 3192)",2,1,True,[3192]
"(430, 12527)",2,1,True,[12527]
"(10270, 13770)",2,1,True,"[10270, 13770]"
"(6170, 10685)",2,1,False,[]
"(2917, 5158)",2,1,True,[2917]
"(983, 5208)",2,1,False,[]
"(5848, 12886)",2,1,True,[5848]
"(2681, 5849)",2,1,True,[2681]
"(4851, 13855)",2,1,True,[4851]
"(501, 1123)",2,1,False,[]
"(361, 633, 3322, 4929, 9276)",5,1,True,[3322]
"(4310, 5184, 8206)",3,1,True,[8206]
"(2680, 8313)",2,1,True,[2680]
"(2109, 5043)",2,1,True,[5043]
"(629, 4827)",2,1,True,[4827]
"(5232, 8526)",2,1,True,"[5232, 8526]"
"(2346, 4866)",2,1,True,[2346]
"(302, 4924)",2,1,True,"[302, 4924]"
"(4801, 6019)",2,1,False,[]
"(460, 3724)",2,1,True,[3724]
"(2119, 9275)",2,1,True,"[2119, 9275]"
"(6247, 6248)",2,1,True,[6247]
"(317, 8085)",2,1,True,[317]
"(4230, 8810)",2,1,True,[4230]
"(7234, 10673)",2,1,True,[7234]
"(12732, 13938)",2,1,True,[12732]
