Source,Target,Weight,Source_Type,Target_Type
4516,5594,1,Potential_Novel_Family,Known_Family_Only
4516,5525,2,Potential_Novel_Family,Potential_Novel_Family
4516,12577,1,Potential_Novel_Family,Known_Family_Only
4516,4756,1,Potential_Novel_Family,Potential_Novel_Family
1024,2161,1,Known_Family_Only,Known_Family_Only
4671,11763,2,Potential_Novel_Family,Expanded_Known_Family
1085,2092,1,Potential_Novel_Family,Known_Family_Only
2511,8373,1,Known_Family_Only,Potential_Novel_Family
8373,467,1,Potential_Novel_Family,Expanded_Known_Family
7327,12469,1,Known_Family_Only,Potential_Novel_Family
7327,6579,1,Known_Family_Only,Potential_Novel_Family
1066,1702,2,Known_Family_Only,Potential_Novel_Family
1066,5281,2,Known_Family_Only,Known_Family_Only
1702,5281,2,Potential_Novel_Family,Known_Family_Only
5340,5428,1,Known_Family_Only,Potential_Novel_Family
5340,8816,1,Known_Family_Only,Potential_Novel_Family
11021,12550,4,Expanded_Known_Family,Expanded_Known_Family
12550,2382,2,Expanded_Known_Family,Expanded_Known_Family
12550,9976,1,Expanded_Known_Family,Potential_Novel_Family
2356,5068,2,Potential_Novel_Family,Known_Family_Only
6413,8085,11,Expanded_Known_Family,Expanded_Known_Family
8085,2667,1,Expanded_Known_Family,Known_Family_Only
8085,317,1,Expanded_Known_Family,Potential_Novel_Family
8085,13973,6,Expanded_Known_Family,Expanded_Known_Family
6169,9531,1,Potential_Novel_Family,Known_Family_Only
11567,12528,2,Potential_Novel_Family,Expanded_Known_Family
1025,2825,1,Known_Family_Only,Potential_Novel_Family
7832,334,1,Expanded_Known_Family,Expanded_Known_Family
1404,2693,1,Potential_Novel_Family,Potential_Novel_Family
1404,9,1,Potential_Novel_Family,Expanded_Known_Family
5555,13224,1,Known_Family_Only,Potential_Novel_Family
5555,436,1,Known_Family_Only,Potential_Novel_Family
5555,9990,2,Known_Family_Only,Potential_Novel_Family
2598,8134,1,Potential_Novel_Family,Potential_Novel_Family
4111,11906,1,Potential_Novel_Family,Potential_Novel_Family
5709,8200,2,Potential_Novel_Family,Known_Family_Only
7561,2165,1,Expanded_Known_Family,Known_Family_Only
4334,14165,2,Known_Family_Only,Potential_Novel_Family
879,2694,6,Expanded_Known_Family,Expanded_Known_Family
879,3994,1,Expanded_Known_Family,Expanded_Known_Family
879,2357,3,Expanded_Known_Family,Expanded_Known_Family
879,3865,1,Expanded_Known_Family,Known_Family_Only
879,3473,1,Expanded_Known_Family,Expanded_Known_Family
879,4559,1,Expanded_Known_Family,Known_Family_Only
879,3858,1,Expanded_Known_Family,Expanded_Known_Family
879,10619,1,Expanded_Known_Family,Potential_Novel_Family
879,4589,1,Expanded_Known_Family,Known_Family_Only
879,1937,1,Expanded_Known_Family,Expanded_Known_Family
879,3767,1,Expanded_Known_Family,Potential_Novel_Family
879,3917,1,Expanded_Known_Family,Expanded_Known_Family
2694,2357,1,Expanded_Known_Family,Expanded_Known_Family
1731,2529,1,Known_Family_Only,Potential_Novel_Family
3320,14228,1,Potential_Novel_Family,Potential_Novel_Family
3257,12733,1,Expanded_Known_Family,Potential_Novel_Family
3257,1109,2,Expanded_Known_Family,Expanded_Known_Family
3257,751,1,Expanded_Known_Family,Potential_Novel_Family
3257,861,1,Expanded_Known_Family,Known_Family_Only
1561,1797,5,Potential_Novel_Family,Expanded_Known_Family
1797,5535,1,Expanded_Known_Family,Known_Family_Only
1797,13889,1,Expanded_Known_Family,Potential_Novel_Family
2583,11692,2,Expanded_Known_Family,Potential_Novel_Family
2583,44,1,Expanded_Known_Family,Expanded_Known_Family
7625,6547,2,Expanded_Known_Family,Expanded_Known_Family
7625,10942,1,Expanded_Known_Family,Potential_Novel_Family
7625,6507,1,Expanded_Known_Family,Expanded_Known_Family
7625,6769,1,Expanded_Known_Family,Potential_Novel_Family
4130,5868,2,Potential_Novel_Family,Potential_Novel_Family
4130,1106,2,Potential_Novel_Family,Known_Family_Only
5868,10674,1,Potential_Novel_Family,Expanded_Known_Family
5868,1741,1,Potential_Novel_Family,Known_Family_Only
5868,13843,1,Potential_Novel_Family,Potential_Novel_Family
1512,13007,1,Expanded_Known_Family,Potential_Novel_Family
1512,890,1,Expanded_Known_Family,Expanded_Known_Family
1512,3712,1,Expanded_Known_Family,Potential_Novel_Family
717,9641,1,Expanded_Known_Family,Expanded_Known_Family
717,13905,2,Expanded_Known_Family,Potential_Novel_Family
9641,11975,1,Expanded_Known_Family,Potential_Novel_Family
9641,806,1,Expanded_Known_Family,Potential_Novel_Family
3854,12614,1,Known_Family_Only,Potential_Novel_Family
5478,6827,1,Known_Family_Only,Potential_Novel_Family
6827,4894,1,Potential_Novel_Family,Expanded_Known_Family
436,1747,1,Potential_Novel_Family,Expanded_Known_Family
4719,13903,1,Expanded_Known_Family,Potential_Novel_Family
4719,1413,1,Expanded_Known_Family,Known_Family_Only
13547,7086,1,Expanded_Known_Family,Potential_Novel_Family
10863,13134,1,Potential_Novel_Family,Potential_Novel_Family
10863,13196,1,Potential_Novel_Family,Known_Family_Only
13134,13196,1,Potential_Novel_Family,Known_Family_Only
3177,9609,1,Known_Family_Only,Potential_Novel_Family
3177,5960,1,Known_Family_Only,Potential_Novel_Family
3177,28,1,Known_Family_Only,Expanded_Known_Family
1874,5040,1,Expanded_Known_Family,Potential_Novel_Family
1874,1958,1,Expanded_Known_Family,Expanded_Known_Family
1874,4880,1,Expanded_Known_Family,Expanded_Known_Family
1874,11435,1,Expanded_Known_Family,Known_Family_Only
499,10339,1,Expanded_Known_Family,Potential_Novel_Family
499,6517,1,Expanded_Known_Family,Known_Family_Only
12498,12503,1,Known_Family_Only,Expanded_Known_Family
12503,11481,3,Expanded_Known_Family,Expanded_Known_Family
1124,1792,4,Expanded_Known_Family,Known_Family_Only
1124,5123,1,Expanded_Known_Family,Potential_Novel_Family
1124,9312,7,Expanded_Known_Family,Expanded_Known_Family
1124,5532,1,Expanded_Known_Family,Potential_Novel_Family
1124,8489,2,Expanded_Known_Family,Expanded_Known_Family
1124,8929,1,Expanded_Known_Family,Potential_Novel_Family
1124,5758,2,Expanded_Known_Family,Potential_Novel_Family
1124,10283,1,Expanded_Known_Family,Potential_Novel_Family
1124,4872,1,Expanded_Known_Family,Potential_Novel_Family
1124,10389,1,Expanded_Known_Family,Potential_Novel_Family
1124,3912,1,Expanded_Known_Family,Potential_Novel_Family
1124,12493,1,Expanded_Known_Family,Potential_Novel_Family
1124,3963,1,Expanded_Known_Family,Expanded_Known_Family
3162,5710,1,Expanded_Known_Family,Potential_Novel_Family
3162,6363,2,Expanded_Known_Family,Expanded_Known_Family
3162,9685,1,Expanded_Known_Family,Known_Family_Only
3162,7745,1,Expanded_Known_Family,Potential_Novel_Family
3162,1170,1,Expanded_Known_Family,Known_Family_Only
3162,6203,2,Expanded_Known_Family,Known_Family_Only
3162,7402,2,Expanded_Known_Family,Known_Family_Only
3162,2821,1,Expanded_Known_Family,Expanded_Known_Family
3162,8396,1,Expanded_Known_Family,Expanded_Known_Family
5710,6363,1,Potential_Novel_Family,Expanded_Known_Family
5710,9685,1,Potential_Novel_Family,Known_Family_Only
6363,9685,1,Expanded_Known_Family,Known_Family_Only
6363,833,1,Expanded_Known_Family,Known_Family_Only
6363,2914,1,Expanded_Known_Family,Potential_Novel_Family
6363,8312,1,Expanded_Known_Family,Known_Family_Only
6363,3773,1,Expanded_Known_Family,Potential_Novel_Family
6363,7161,1,Expanded_Known_Family,Expanded_Known_Family
6363,7930,2,Expanded_Known_Family,Expanded_Known_Family
1182,7674,1,Expanded_Known_Family,Expanded_Known_Family
1182,115,1,Expanded_Known_Family,Expanded_Known_Family
1182,7433,1,Expanded_Known_Family,Expanded_Known_Family
1182,2052,1,Expanded_Known_Family,Expanded_Known_Family
7791,13641,3,Potential_Novel_Family,Expanded_Known_Family
13641,13891,1,Expanded_Known_Family,Potential_Novel_Family
13641,13929,1,Expanded_Known_Family,Potential_Novel_Family
12615,13868,1,Potential_Novel_Family,Expanded_Known_Family
13868,14141,1,Expanded_Known_Family,Potential_Novel_Family
9380,10957,1,Known_Family_Only,Potential_Novel_Family
2580,5041,1,Potential_Novel_Family,Known_Family_Only
2580,3605,1,Potential_Novel_Family,Expanded_Known_Family
7562,12227,1,Potential_Novel_Family,Potential_Novel_Family
12132,12580,2,Expanded_Known_Family,Potential_Novel_Family
857,3006,1,Known_Family_Only,Known_Family_Only
857,3298,1,Known_Family_Only,Expanded_Known_Family
3006,3298,1,Known_Family_Only,Expanded_Known_Family
3298,3131,1,Expanded_Known_Family,Expanded_Known_Family
3298,6929,2,Expanded_Known_Family,Potential_Novel_Family
3298,8732,1,Expanded_Known_Family,Known_Family_Only
10231,14069,1,Potential_Novel_Family,Known_Family_Only
338,7826,1,Expanded_Known_Family,Potential_Novel_Family
338,2644,1,Expanded_Known_Family,Known_Family_Only
338,4407,1,Expanded_Known_Family,Potential_Novel_Family
338,2362,2,Expanded_Known_Family,Known_Family_Only
338,10005,1,Expanded_Known_Family,Expanded_Known_Family
338,11462,1,Expanded_Known_Family,Potential_Novel_Family
338,2741,1,Expanded_Known_Family,Potential_Novel_Family
338,3822,1,Expanded_Known_Family,Expanded_Known_Family
338,9078,1,Expanded_Known_Family,Potential_Novel_Family
2401,5529,1,Potential_Novel_Family,Known_Family_Only
4500,12877,1,Known_Family_Only,Potential_Novel_Family
1321,5604,1,Known_Family_Only,Potential_Novel_Family
2061,12633,3,Expanded_Known_Family,Expanded_Known_Family
2061,5976,1,Expanded_Known_Family,Known_Family_Only
2061,11580,1,Expanded_Known_Family,Potential_Novel_Family
2061,1145,2,Expanded_Known_Family,Potential_Novel_Family
2061,2292,1,Expanded_Known_Family,Potential_Novel_Family
2061,3769,1,Expanded_Known_Family,Expanded_Known_Family
1440,2606,10,Expanded_Known_Family,Potential_Novel_Family
1997,7563,2,Expanded_Known_Family,Potential_Novel_Family
5748,9652,4,Expanded_Known_Family,Potential_Novel_Family
5748,9968,1,Expanded_Known_Family,Potential_Novel_Family
5748,11507,1,Expanded_Known_Family,Known_Family_Only
5748,11535,1,Expanded_Known_Family,Known_Family_Only
6996,7891,1,Known_Family_Only,Potential_Novel_Family
8811,12352,1,Expanded_Known_Family,Potential_Novel_Family
8811,9225,1,Expanded_Known_Family,Potential_Novel_Family
554,3306,1,Expanded_Known_Family,Potential_Novel_Family
554,8303,1,Expanded_Known_Family,Potential_Novel_Family
554,1353,2,Expanded_Known_Family,Expanded_Known_Family
554,590,1,Expanded_Known_Family,Known_Family_Only
554,165,1,Expanded_Known_Family,Potential_Novel_Family
554,11355,1,Expanded_Known_Family,Known_Family_Only
554,153,1,Expanded_Known_Family,Potential_Novel_Family
554,11380,1,Expanded_Known_Family,Potential_Novel_Family
3306,8303,1,Potential_Novel_Family,Potential_Novel_Family
3306,8981,1,Potential_Novel_Family,Potential_Novel_Family
3306,10285,1,Potential_Novel_Family,Known_Family_Only
3306,8822,4,Potential_Novel_Family,Expanded_Known_Family
3306,588,1,Potential_Novel_Family,Expanded_Known_Family
2170,4501,1,Potential_Novel_Family,Known_Family_Only
12962,13761,4,Expanded_Known_Family,Potential_Novel_Family
10232,13725,1,Potential_Novel_Family,Known_Family_Only
8176,13488,1,Potential_Novel_Family,Potential_Novel_Family
9833,13932,2,Expanded_Known_Family,Expanded_Known_Family
9833,442,1,Expanded_Known_Family,Potential_Novel_Family
2716,5362,2,Known_Family_Only,Expanded_Known_Family
5362,5266,1,Expanded_Known_Family,Expanded_Known_Family
5362,10834,1,Expanded_Known_Family,Expanded_Known_Family
5362,2682,4,Expanded_Known_Family,Known_Family_Only
5362,2746,1,Expanded_Known_Family,Known_Family_Only
5362,1076,1,Expanded_Known_Family,Known_Family_Only
5362,2927,1,Expanded_Known_Family,Known_Family_Only
5362,3308,1,Expanded_Known_Family,Known_Family_Only
5362,1588,2,Expanded_Known_Family,Known_Family_Only
5362,2749,2,Expanded_Known_Family,Potential_Novel_Family
5362,2710,1,Expanded_Known_Family,Known_Family_Only
9317,12315,1,Expanded_Known_Family,Known_Family_Only
9317,6198,5,Expanded_Known_Family,Potential_Novel_Family
9317,13667,1,Expanded_Known_Family,Potential_Novel_Family
8437,2915,1,Expanded_Known_Family,Expanded_Known_Family
8437,3880,1,Expanded_Known_Family,Known_Family_Only
8437,9,2,Expanded_Known_Family,Expanded_Known_Family
8437,9730,1,Expanded_Known_Family,Known_Family_Only
8437,8632,1,Expanded_Known_Family,Known_Family_Only
8437,3411,5,Expanded_Known_Family,Expanded_Known_Family
2408,5479,1,Expanded_Known_Family,Known_Family_Only
2408,11764,1,Expanded_Known_Family,Potential_Novel_Family
2408,2256,3,Expanded_Known_Family,Known_Family_Only
2408,1693,1,Expanded_Known_Family,Expanded_Known_Family
2408,3106,2,Expanded_Known_Family,Potential_Novel_Family
2408,6276,1,Expanded_Known_Family,Potential_Novel_Family
2408,1672,1,Expanded_Known_Family,Known_Family_Only
2408,4164,1,Expanded_Known_Family,Potential_Novel_Family
2408,3931,1,Expanded_Known_Family,Potential_Novel_Family
2408,347,2,Expanded_Known_Family,Known_Family_Only
2408,7338,1,Expanded_Known_Family,Potential_Novel_Family
2408,10487,1,Expanded_Known_Family,Potential_Novel_Family
2408,3604,1,Expanded_Known_Family,Known_Family_Only
2408,2866,1,Expanded_Known_Family,Potential_Novel_Family
2408,7364,1,Expanded_Known_Family,Potential_Novel_Family
2408,4146,1,Expanded_Known_Family,Known_Family_Only
2408,2997,1,Expanded_Known_Family,Known_Family_Only
2408,3533,1,Expanded_Known_Family,Known_Family_Only
2408,3027,1,Expanded_Known_Family,Known_Family_Only
2408,9465,1,Expanded_Known_Family,Potential_Novel_Family
2408,630,2,Expanded_Known_Family,Expanded_Known_Family
2408,2144,2,Expanded_Known_Family,Expanded_Known_Family
2408,5668,1,Expanded_Known_Family,Known_Family_Only
2408,2193,1,Expanded_Known_Family,Known_Family_Only
2408,1887,1,Expanded_Known_Family,Expanded_Known_Family
2408,294,2,Expanded_Known_Family,Expanded_Known_Family
2408,2417,2,Expanded_Known_Family,Known_Family_Only
2408,3551,2,Expanded_Known_Family,Potential_Novel_Family
2408,9334,2,Expanded_Known_Family,Known_Family_Only
2408,6955,1,Expanded_Known_Family,Potential_Novel_Family
5479,11764,1,Known_Family_Only,Potential_Novel_Family
12717,8856,1,Expanded_Known_Family,Potential_Novel_Family
1173,3083,8,Expanded_Known_Family,Expanded_Known_Family
1173,105,4,Expanded_Known_Family,Expanded_Known_Family
1173,201,4,Expanded_Known_Family,Known_Family_Only
1173,557,4,Expanded_Known_Family,Expanded_Known_Family
1173,674,4,Expanded_Known_Family,Known_Family_Only
1173,1194,4,Expanded_Known_Family,Known_Family_Only
1173,2668,4,Expanded_Known_Family,Known_Family_Only
1173,10520,4,Expanded_Known_Family,Potential_Novel_Family
1173,3026,3,Expanded_Known_Family,Expanded_Known_Family
1173,133,1,Expanded_Known_Family,Expanded_Known_Family
1173,635,1,Expanded_Known_Family,Known_Family_Only
1173,4541,1,Expanded_Known_Family,Expanded_Known_Family
1173,158,1,Expanded_Known_Family,Known_Family_Only
1173,563,1,Expanded_Known_Family,Known_Family_Only
1173,3282,1,Expanded_Known_Family,Potential_Novel_Family
3083,105,4,Expanded_Known_Family,Expanded_Known_Family
3083,201,4,Expanded_Known_Family,Known_Family_Only
3083,557,4,Expanded_Known_Family,Expanded_Known_Family
3083,674,4,Expanded_Known_Family,Known_Family_Only
3083,1194,4,Expanded_Known_Family,Known_Family_Only
3083,2668,4,Expanded_Known_Family,Known_Family_Only
3083,10520,4,Expanded_Known_Family,Potential_Novel_Family
3083,158,1,Expanded_Known_Family,Known_Family_Only
3083,563,1,Expanded_Known_Family,Known_Family_Only
3083,3282,1,Expanded_Known_Family,Potential_Novel_Family
3131,6929,1,Expanded_Known_Family,Potential_Novel_Family
3131,8732,1,Expanded_Known_Family,Known_Family_Only
3131,8305,1,Expanded_Known_Family,Known_Family_Only
3131,8201,1,Expanded_Known_Family,Potential_Novel_Family
3131,8390,1,Expanded_Known_Family,Potential_Novel_Family
3131,5813,1,Expanded_Known_Family,Potential_Novel_Family
3131,6005,1,Expanded_Known_Family,Known_Family_Only
6929,8732,1,Potential_Novel_Family,Known_Family_Only
1790,2912,3,Potential_Novel_Family,Known_Family_Only
9268,10669,1,Potential_Novel_Family,Known_Family_Only
12118,12587,1,Expanded_Known_Family,Potential_Novel_Family
11385,12972,1,Known_Family_Only,Potential_Novel_Family
11385,14269,1,Known_Family_Only,Known_Family_Only
12972,14269,1,Potential_Novel_Family,Known_Family_Only
521,1287,1,Expanded_Known_Family,Known_Family_Only
521,5145,1,Expanded_Known_Family,Expanded_Known_Family
521,2004,1,Expanded_Known_Family,Expanded_Known_Family
521,860,1,Expanded_Known_Family,Potential_Novel_Family
521,1452,1,Expanded_Known_Family,Potential_Novel_Family
521,337,1,Expanded_Known_Family,Expanded_Known_Family
1287,5145,1,Known_Family_Only,Expanded_Known_Family
5145,807,1,Expanded_Known_Family,Expanded_Known_Family
5145,7177,1,Expanded_Known_Family,Known_Family_Only
5145,1947,1,Expanded_Known_Family,Potential_Novel_Family
4205,5869,1,Known_Family_Only,Potential_Novel_Family
5869,4236,1,Potential_Novel_Family,Expanded_Known_Family
5869,11037,1,Potential_Novel_Family,Known_Family_Only
908,4610,1,Expanded_Known_Family,Expanded_Known_Family
908,1054,1,Expanded_Known_Family,Potential_Novel_Family
4610,4747,1,Expanded_Known_Family,Potential_Novel_Family
7500,9828,2,Potential_Novel_Family,Expanded_Known_Family
7194,4053,1,Potential_Novel_Family,Known_Family_Only
10233,13793,1,Known_Family_Only,Potential_Novel_Family
8035,8481,1,Potential_Novel_Family,Potential_Novel_Family
3286,10519,1,Known_Family_Only,Potential_Novel_Family
10519,4390,1,Potential_Novel_Family,Potential_Novel_Family
9381,14134,1,Known_Family_Only,Potential_Novel_Family
336,1635,1,Known_Family_Only,Known_Family_Only
336,7852,1,Known_Family_Only,Potential_Novel_Family
1635,7852,1,Known_Family_Only,Potential_Novel_Family
5017,8622,1,Expanded_Known_Family,Potential_Novel_Family
5017,8624,2,Expanded_Known_Family,Expanded_Known_Family
5017,8882,10,Expanded_Known_Family,Expanded_Known_Family
13102,13412,1,Potential_Novel_Family,Potential_Novel_Family
13613,476,1,Potential_Novel_Family,Expanded_Known_Family
7020,8346,1,Potential_Novel_Family,Potential_Novel_Family
8346,4374,1,Potential_Novel_Family,Expanded_Known_Family
5777,10212,2,Potential_Novel_Family,Known_Family_Only
5780,8378,9,Expanded_Known_Family,Potential_Novel_Family
87,11824,1,Potential_Novel_Family,Potential_Novel_Family
7330,11765,1,Potential_Novel_Family,Known_Family_Only
7330,782,1,Potential_Novel_Family,Expanded_Known_Family
7330,11918,4,Potential_Novel_Family,Expanded_Known_Family
7330,5644,1,Potential_Novel_Family,Expanded_Known_Family
753,3222,1,Potential_Novel_Family,Potential_Novel_Family
4835,13967,1,Expanded_Known_Family,Potential_Novel_Family
4835,11894,1,Expanded_Known_Family,Potential_Novel_Family
4835,4090,1,Expanded_Known_Family,Expanded_Known_Family
1190,5379,2,Potential_Novel_Family,Potential_Novel_Family
642,2362,1,Potential_Novel_Family,Known_Family_Only
642,3660,1,Potential_Novel_Family,Potential_Novel_Family
642,6842,1,Potential_Novel_Family,Potential_Novel_Family
642,13042,1,Potential_Novel_Family,Known_Family_Only
14229,14328,1,Potential_Novel_Family,Known_Family_Only
1388,8057,1,Known_Family_Only,Potential_Novel_Family
1388,9532,1,Known_Family_Only,Known_Family_Only
8057,9532,1,Potential_Novel_Family,Known_Family_Only
3692,5032,1,Potential_Novel_Family,Expanded_Known_Family
5032,2665,1,Expanded_Known_Family,Known_Family_Only
5032,9515,1,Expanded_Known_Family,Potential_Novel_Family
5992,7474,1,Potential_Novel_Family,Known_Family_Only
3449,12316,1,Potential_Novel_Family,Potential_Novel_Family
10827,13726,1,Potential_Novel_Family,Known_Family_Only
10827,2970,2,Potential_Novel_Family,Expanded_Known_Family
2768,11851,2,Expanded_Known_Family,Potential_Novel_Family
5609,11196,5,Expanded_Known_Family,Known_Family_Only
5609,3820,1,Expanded_Known_Family,Known_Family_Only
5609,6045,1,Expanded_Known_Family,Known_Family_Only
5609,11637,1,Expanded_Known_Family,Known_Family_Only
5609,7585,1,Expanded_Known_Family,Potential_Novel_Family
11196,7585,1,Known_Family_Only,Potential_Novel_Family
1823,6299,1,Potential_Novel_Family,Known_Family_Only
949,5677,1,Known_Family_Only,Potential_Novel_Family
1593,13853,1,Potential_Novel_Family,Known_Family_Only
1593,100,1,Potential_Novel_Family,Potential_Novel_Family
1593,3211,1,Potential_Novel_Family,Known_Family_Only
1593,6154,1,Potential_Novel_Family,Potential_Novel_Family
7091,11852,1,Potential_Novel_Family,Potential_Novel_Family
8066,11022,3,Expanded_Known_Family,Potential_Novel_Family
8066,8647,4,Expanded_Known_Family,Expanded_Known_Family
8389,1868,1,Expanded_Known_Family,Potential_Novel_Family
1033,2586,3,Expanded_Known_Family,Expanded_Known_Family
1033,4987,2,Expanded_Known_Family,Potential_Novel_Family
2586,4987,2,Expanded_Known_Family,Potential_Novel_Family
2586,1862,1,Expanded_Known_Family,Potential_Novel_Family
9365,14070,1,Expanded_Known_Family,Potential_Novel_Family
9365,3084,1,Expanded_Known_Family,Potential_Novel_Family
9365,6362,1,Expanded_Known_Family,Known_Family_Only
9365,13993,1,Expanded_Known_Family,Potential_Novel_Family
9365,6026,3,Expanded_Known_Family,Expanded_Known_Family
10266,10079,1,Expanded_Known_Family,Potential_Novel_Family
10266,10433,1,Expanded_Known_Family,Known_Family_Only
1692,2004,3,Potential_Novel_Family,Expanded_Known_Family
2004,668,1,Expanded_Known_Family,Potential_Novel_Family
2004,12291,1,Expanded_Known_Family,Potential_Novel_Family
2004,5901,1,Expanded_Known_Family,Expanded_Known_Family
2004,6667,1,Expanded_Known_Family,Expanded_Known_Family
2004,651,1,Expanded_Known_Family,Expanded_Known_Family
2004,706,1,Expanded_Known_Family,Potential_Novel_Family
327,754,1,Expanded_Known_Family,Potential_Novel_Family
327,2472,1,Expanded_Known_Family,Known_Family_Only
327,862,1,Expanded_Known_Family,Potential_Novel_Family
754,2472,1,Potential_Novel_Family,Known_Family_Only
754,8999,1,Potential_Novel_Family,Potential_Novel_Family
616,804,1,Expanded_Known_Family,Potential_Novel_Family
616,4458,1,Expanded_Known_Family,Expanded_Known_Family
1355,5954,1,Potential_Novel_Family,Potential_Novel_Family
10595,13553,1,Potential_Novel_Family,Known_Family_Only
10234,10633,1,Known_Family_Only,Potential_Novel_Family
258,6680,3,Potential_Novel_Family,Potential_Novel_Family
258,13041,1,Potential_Novel_Family,Potential_Novel_Family
258,5274,1,Potential_Novel_Family,Potential_Novel_Family
4231,979,1,Expanded_Known_Family,Expanded_Known_Family
4231,2357,1,Expanded_Known_Family,Expanded_Known_Family
1382,2950,1,Expanded_Known_Family,Expanded_Known_Family
1382,11001,1,Expanded_Known_Family,Potential_Novel_Family
1382,3161,1,Expanded_Known_Family,Expanded_Known_Family
1382,4184,1,Expanded_Known_Family,Expanded_Known_Family
1382,4446,1,Expanded_Known_Family,Potential_Novel_Family
1382,14038,1,Expanded_Known_Family,Expanded_Known_Family
2950,10618,1,Expanded_Known_Family,Potential_Novel_Family
2950,3889,1,Expanded_Known_Family,Known_Family_Only
2950,4349,1,Expanded_Known_Family,Potential_Novel_Family
2950,4104,1,Expanded_Known_Family,Potential_Novel_Family
1557,6468,1,Expanded_Known_Family,Potential_Novel_Family
1557,3636,2,Expanded_Known_Family,Known_Family_Only
1557,4113,1,Expanded_Known_Family,Potential_Novel_Family
1557,6990,1,Expanded_Known_Family,Potential_Novel_Family
1557,5421,2,Expanded_Known_Family,Expanded_Known_Family
1557,1698,1,Expanded_Known_Family,Expanded_Known_Family
105,201,4,Expanded_Known_Family,Known_Family_Only
105,557,4,Expanded_Known_Family,Expanded_Known_Family
105,674,4,Expanded_Known_Family,Known_Family_Only
105,1194,4,Expanded_Known_Family,Known_Family_Only
105,2668,4,Expanded_Known_Family,Known_Family_Only
105,10520,4,Expanded_Known_Family,Potential_Novel_Family
201,557,4,Known_Family_Only,Expanded_Known_Family
201,674,4,Known_Family_Only,Known_Family_Only
201,1194,4,Known_Family_Only,Known_Family_Only
201,2668,4,Known_Family_Only,Known_Family_Only
201,10520,4,Known_Family_Only,Potential_Novel_Family
557,674,4,Expanded_Known_Family,Known_Family_Only
557,1194,4,Expanded_Known_Family,Known_Family_Only
557,2668,4,Expanded_Known_Family,Known_Family_Only
557,10520,4,Expanded_Known_Family,Potential_Novel_Family
557,12091,1,Expanded_Known_Family,Known_Family_Only
674,1194,4,Known_Family_Only,Known_Family_Only
674,2668,4,Known_Family_Only,Known_Family_Only
674,10520,4,Known_Family_Only,Potential_Novel_Family
1194,2668,4,Known_Family_Only,Known_Family_Only
1194,10520,4,Known_Family_Only,Potential_Novel_Family
2668,10520,4,Known_Family_Only,Potential_Novel_Family
5804,6898,2,Known_Family_Only,Potential_Novel_Family
3969,5711,4,Potential_Novel_Family,Known_Family_Only
3969,7227,4,Potential_Novel_Family,Known_Family_Only
5711,7227,4,Known_Family_Only,Known_Family_Only
895,1639,2,Known_Family_Only,Potential_Novel_Family
1639,452,1,Potential_Novel_Family,Known_Family_Only
1639,513,1,Potential_Novel_Family,Expanded_Known_Family
1294,1441,2,Potential_Novel_Family,Expanded_Known_Family
3557,5269,1,Expanded_Known_Family,Expanded_Known_Family
3557,11425,1,Expanded_Known_Family,Known_Family_Only
3557,11203,1,Expanded_Known_Family,Expanded_Known_Family
3557,6053,1,Expanded_Known_Family,Expanded_Known_Family
5269,291,1,Expanded_Known_Family,Expanded_Known_Family
5269,8774,1,Expanded_Known_Family,Expanded_Known_Family
5269,14187,1,Expanded_Known_Family,Potential_Novel_Family
5269,3163,1,Expanded_Known_Family,Potential_Novel_Family
1766,5480,2,Known_Family_Only,Potential_Novel_Family
3212,6069,4,Potential_Novel_Family,Known_Family_Only
11173,13256,1,Expanded_Known_Family,Potential_Novel_Family
11173,9030,1,Expanded_Known_Family,Potential_Novel_Family
13256,9246,1,Potential_Novel_Family,Known_Family_Only
2329,3659,1,Potential_Novel_Family,Known_Family_Only
468,696,1,Potential_Novel_Family,Known_Family_Only
9,7130,2,Expanded_Known_Family,Expanded_Known_Family
9,12133,1,Expanded_Known_Family,Known_Family_Only
9,9730,1,Expanded_Known_Family,Known_Family_Only
9,8632,1,Expanded_Known_Family,Known_Family_Only
7130,239,6,Expanded_Known_Family,Expanded_Known_Family
7130,223,5,Expanded_Known_Family,Expanded_Known_Family
7130,210,2,Expanded_Known_Family,Expanded_Known_Family
8177,14246,1,Potential_Novel_Family,Potential_Novel_Family
5605,11654,2,Potential_Novel_Family,Known_Family_Only
5606,7228,1,Potential_Novel_Family,Known_Family_Only
10169,12260,1,Potential_Novel_Family,Expanded_Known_Family
10169,6320,1,Potential_Novel_Family,Expanded_Known_Family
12260,7532,3,Expanded_Known_Family,Expanded_Known_Family
12260,1439,1,Expanded_Known_Family,Potential_Novel_Family
12260,13469,1,Expanded_Known_Family,Potential_Novel_Family
2936,7352,1,Potential_Novel_Family,Known_Family_Only
1251,11480,2,Known_Family_Only,Potential_Novel_Family
1208,9686,1,Potential_Novel_Family,Known_Family_Only
1208,2807,1,Potential_Novel_Family,Known_Family_Only
3838,4847,1,Potential_Novel_Family,Potential_Novel_Family
1234,5914,2,Known_Family_Only,Potential_Novel_Family
1234,2687,1,Known_Family_Only,Known_Family_Only
1234,5718,1,Known_Family_Only,Potential_Novel_Family
2783,4848,2,Potential_Novel_Family,Known_Family_Only
2783,1068,3,Potential_Novel_Family,Expanded_Known_Family
23,55,2,Potential_Novel_Family,Potential_Novel_Family
